Model,mean_test_score,std_test_score,mean_fit_time,mean_score_time,params
DecisionTreeClassifier,0.833994053518335,0.01858678920363597,0.00585024356842041,0.0005814075469970703,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}"
DecisionTreeClassifier,0.8332507433102081,0.01855849495542452,0.007999539375305176,0.0006599664688110351,"{'class_weight': None, 'splitter': 'best', 'max_features': 'log2', 'max_depth': 100, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.8332507433102081,0.01855849495542452,0.007897090911865235,0.0006113529205322265,"{'class_weight': None, 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.8332507433102081,0.01855849495542452,0.007853102684020997,0.0006111621856689453,"{'class_weight': None, 'splitter': 'best', 'max_features': 'log2', 'max_depth': 50, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.8332507433102081,0.01855849495542452,0.00794980525970459,0.0006680011749267579,"{'class_weight': None, 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.8285431119920713,0.018874124555102078,0.009281015396118164,0.0005502939224243164,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.8285431119920713,0.018874124555102078,0.0094573974609375,0.0005887746810913086,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.8211100099108027,0.01772842255155046,0.010455656051635741,0.0005097150802612305,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 100, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.8211100099108027,0.01772842255155046,0.011534643173217774,0.0005403995513916015,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 50, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.819623389494549,0.013449618270804303,0.007613778114318848,0.0007994174957275391,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 100, 'criterion': 'gini'}"
DecisionTreeClassifier,0.819623389494549,0.013449618270804303,0.005176329612731933,0.0005998611450195312,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 50, 'criterion': 'gini'}"
DecisionTreeClassifier,0.8168979187314173,0.015341253998943902,0.005967831611633301,0.0005450725555419921,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 50, 'criterion': 'gini'}"
DecisionTreeClassifier,0.8168979187314173,0.015341253998943902,0.005969524383544922,0.0005503177642822265,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 100, 'criterion': 'gini'}"
DecisionTreeClassifier,0.811199207135778,0.016036985176761654,0.00623476505279541,0.0005862712860107422,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 100, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.811199207135778,0.016036985176761654,0.006292033195495606,0.0005683183670043945,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 50, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.8012884043607532,0.014800240703767994,0.0053048372268676754,0.0005774736404418945,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 100, 'criterion': 'gini'}"
DecisionTreeClassifier,0.8012884043607532,0.014800240703767994,0.005075407028198242,0.0005517005920410156,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini'}"
DecisionTreeClassifier,0.8012884043607532,0.014800240703767994,0.005459403991699219,0.000582122802734375,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 50, 'criterion': 'gini'}"
DecisionTreeClassifier,0.8012884043607532,0.014800240703767994,0.005308866500854492,0.000582742691040039,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}"
DecisionTreeClassifier,0.7945986124876115,0.024827306019430024,0.004922413825988769,0.0005912065505981445,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 10, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.788404360753221,0.015175421389738696,0.007009196281433106,0.0005305528640747071,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 10, 'criterion': 'entropy'}"
