tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.011976499;0.69;242383201;16759899 ;1.31;95.71;
0.008871556;0.52;184976674;41190231 ;1.30;100.00;
0.009412127;0.52;362649823;78604417 ;1.32;100.00;
0.011978420;0.69;241514155;20977908 ;1.33;91.61;
0.011976336;0.69;241581630;16033992 ;1.31;87.79;
0.011971919;0.69;362492009;474690901; 1.3;75.86;
0.011907931;0.70;242743112;17008991 ;1.31;100.00;
0.011978260;0.70;362485293;72647712 ;1.30;100.00;
0.011977262;0.70;145403408;92556321 ;1.32;100.00;
0.011979116;0.70;483718495;629264787; 1.3;100.00;
0.011979287;0.70;361329466;479291302; 1.3;100.00;
0.011976956;0.70;361419109;72889873 ;1.31;100.00;
0.011938548;0.70;361404670;78887599 ;1.33;94.24;
0.011974978;0.70;361383983;467588494; 1.2;88.33;
0.007975483;0.47;170179833;22985077 ;1.31;100.00;
0.011973705;0.71;156850331;05082215 ;1.31;87.50;
0.005776127;0.35;361357705;76131419 ;1.32;100.00;
0.011973590;0.70;361472689;72095406 ;1.31;87.50;
0.011928346;0.70;361489452;72506186 ;1.31;100.00;
0.002845833;0.18;374264820;492982242; 1.3;88.14;
0.011967039;0.70;241134453;17828677 ;1.32;100.00;
0.011937406;0.71;361189451;467562715; 1.2;100.00;
0.011974347;0.70;361462839;476436521; 1.3;88.53;
0.011918409;0.71;361208847;76448942 ;1.32;82.67;
0.007986160;0.47;361366938;68201175 ;1.30;100.00;
0.007987626;0.47;362616385;87668223 ;1.34;100.00;
0.011935554;0.71;362509143;76032038 ;1.31;100.00;
0.011975135;0.70;243352568;17261731 ;1.30;100.00;
0.011981473;0.65;253121378;27729426 ;1.29;100.00;
0.011972152;0.71;240037660;14169356 ;1.31;87.01;
0.008025866;0.47;362596510;73508613 ;1.31;95.93;
0.011974324;0.71;362496984;73897264 ;1.31;0.00;
0.011937419;0.71;361420091;65522415 ;1.29;100.00;
0.013025197;0.77;241467586;11828240 ;1.29;100.00;
0.011975848;0.71; 46721965;62127962 ;1.33;100.00;
0.007972636;0.47; 43162418;62839769 ;1.46;100.00;
0.011936938;0.71;362539262;471034936; 1.3;100.00;
0.009585791;0.54;362467952;73044196 ;1.31;87.95;
0.011939389;0.71;362536570;477091829; 1.3;100.00;
0.001463098;0.12;241593574;18732759 ;1.32;100.00;
0.011974266;0.71;197723878;59413709 ;1.31;100.00;
0.011936322;0.71;361455535;468726334; 1.3;92.35;
0.011982050;0.71;242625065;17885103 ;1.31;100.00;
0.011936076;0.71;362534200;72845055 ;1.30;95.85;
0.011942994;0.72;362528358;71861057 ;1.30;91.77;
0.011979235;0.71;243301122;14697191 ;1.29;100.00;
0.011938151;0.71;361266288;469134655; 1.3;100.00;
0.011971088;0.72;362516320;67017502 ;1.29;87.72;
0.011940415;0.71;362500920;69145506 ;1.29;88.22;
0.006898627;0.42;361213437;467562923; 1.2;100.00;
0.011970060;0.72;362212042;80290175 ;1.33;87.89;
0.011937950;0.72;362554632;68145115 ;1.29;100.00;
0.011937263;0.72;241420062;14427308 ;1.30;87.34;
0.011938668;0.72;362492684;67511288 ;1.29;100.00;
0.006826995;0.42;361450642;68381446 ;1.30;100.00;
0.009699931;0.60;210614261;79374519 ;1.33;100.00;
0.011977353;0.72;361471774;475392739; 1.3;80.20;
0.006949810;0.42;361109427;79980516 ;1.33;100.00;
0.007997521;0.48;362153411;474626032; 1.3;91.98;
0.011937023;0.72;362405366;67126038 ;1.29;100.00;
0.007979133;0.48;362603061;66540969 ;1.29;97.44;
0.011975788;0.72;361424746;71504559 ;1.30;87.50;
0.011982870;0.66;362470079;68904166 ;1.29;95.18;
0.008260741;0.48;240431520;08868721 ;1.28;85.96;
0.011937741;0.72;362364571;63179124 ;1.28;85.07;
0.004022357;0.24;362659311;63468335 ;1.28;100.00;
0.011985766;0.72;361468515;66770966 ;1.29;100.00;
0.005067416;0.30;240157147;14806800 ;1.31;100.00;
0.011972881;0.72;241190909;13973708 ;1.30;100.00;
0.011947101;0.72;361395556;70753621 ;1.30;88.65;
0.011975704;0.73;240128317;12218879 ;1.30;100.00;
0.007976965;0.48;241706811;15104050 ;1.30;100.00;
0.011979589;0.72;256282864;35676346 ;1.31;100.00;
0.011986096;0.73;241329075;09084199 ;1.28;100.00;
0.011980322;0.72;362560508;77942520 ;1.32;100.00;
0.007975635;0.49;361505964;471081382; 1.3;100.00;
0.008038195;0.48;241379214;11601516 ;1.29;100.00;
0.011314689;0.67;381254262;490439068; 1.2;100.00;
0.011942007;0.72;288865805;70962139 ;1.28;70.21;
0.011154345;0.67;362552363;462245594; 1.2;100.00;
0.011976854;0.73;241154288;12826044 ;1.30;85.65;
0.011941914;0.73;120837447;57738400 ;1.31;95.93;
0.011974849;0.73;121265106;58448631 ;1.31;100.00;
0.003423886;0.24;243144149;18087763 ;1.31;87.95;
0.011984905;0.73;362507789;67508001 ;1.29;100.00;
0.011975622;0.73;361326589;63770631 ;1.28;100.00;
0.011939046;0.73;362579871;72280355 ;1.30;100.00;
0.011971364;0.73;361290574;72862233 ;1.31;87.50;
0.011939507;0.73;217863659;86782534 ;1.32;92.60;
0.011970734;0.73;361368894;73902483 ;1.31;94.43;
0.011978507;0.73;360569106;72011345 ;1.31;88.33;
0.011975947;0.67;361433421;68909912 ;1.30;94.99;
0.011977566;0.66;308588593;01700887 ;1.30;92.22;
0.011976186;0.73;311943472;10246497 ;1.32;100.00;
0.009708453;0.55;361408040;73181704 ;1.31;88.43;
0.011945796;0.73;162326490;12832625 ;1.31;87.18;
0.011974181;0.73;242571765;15189219 ;1.30;95.54;
0.007990560;0.49;362532667;470212714; 1.3;87.50;
0.007978285;0.49;312077390;01428717 ;1.29;74.14;
0.011976615;0.73;362489663;71621195 ;1.30;100.00;
0.011977056;0.73;361282353;77379408 ;1.32;100.00;
0.001468954;0.06;362830452;461972576; 1.2;100.00;
0.008816672;0.49;333371124;34879977 ;1.30;87.34;
0.008026791;0.49;361281968;65727170 ;1.29;100.00;
0.005609849;0.37;362263807;68066392 ;1.29;87.50;
0.015931887;0.97;362428794;64867626 ;1.28;100.00;
0.011980314;0.73;362476135;467538461; 1.2;100.00;
0.011943219;0.73;362483702;68714674 ;1.29;100.00;
0.008153057;0.49;341906686;46561133 ;1.31;100.00;
0.011933388;0.73;240131714;10936475 ;1.29;100.00;
0.011987090;0.73;362531186;472189667; 1.3;85.93;
0.007971972;0.43;362595542;65808979 ;1.28;92.58;
0.011967667;0.73;361487249;65227837 ;1.29;91.15;
0.009689283;0.61;361342013;69073350 ;1.30;100.00;
0.007933528;0.43;361505370;469023471; 1.3;88.61;
0.011936763;0.73;362497241;69661290 ;1.30;100.00;
0.011981378;0.73;361483334;81680413 ;1.33;88.53;
0.011937696;0.73;361342357;67238086 ;1.29;100.00;
0.004711368;0.31;362523975;64703848 ;1.28;100.00;
0.011975593;0.74;241568159;11137731 ;1.29;100.00;
0.011932146;0.73;361405272;72899124 ;1.31;96.27;
0.011965009;0.74;361315400;65105512 ;1.29;100.00;
0.011974769;0.67;241059178;11498725 ;1.29;91.55;
0.007990184;0.49;261739555;43452101 ;1.31;100.00;
0.012857403;0.73;402741873;524510856; 1.3;87.50;
0.008018954;0.49;362501920;73233695 ;1.31;100.00;
0.011975373;0.74;362557971;64870272 ;1.28;100.00;
0.001465006;0.12;362842888;465120222; 1.2;100.00;
0.011939667;0.73;361367378;62245121 ;1.28;100.00;
0.008515894;0.49;361434489;74488407 ;1.31;88.32;
0.009843684;0.55;362474965;71012472 ;1.30;100.00;
0.010140018;0.61;361441447;65810183 ;1.29;100.00;
0.011943455;0.67;276768648;61125255 ;1.30;100.00;
0.011243101;0.74;356434919;74056258 ;1.33;100.00;
0.011348146;0.74;361621859;76181647 ;1.32;100.00;
0.007972827;0.49;241256139;14259311 ;1.30;100.00;
0.011945984;0.74;142523783;80602193 ;1.27;87.50;
0.009397330;0.55;349397125;59654533 ;1.32;97.31;
0.004575333;0.31;361447299;66937002 ;1.29;100.00;
0.008481981;0.55;143804443;87844509 ;1.31;100.00;
0.011909954;0.74;197644114;56014108 ;1.30;100.00;
0.011971672;0.74;362396220;468146380; 1.2;87.83;
0.011973143;0.74;243242600;14026247 ;1.29;100.00;
0.011977119;0.74;362511772;472659053; 1.3;87.88;
0.013188808;0.86;241413907;21384946 ;1.33;100.00;
0.011977501;0.74;362508834;475461769; 1.3;100.00;
0.007937068;0.49;362401599;69666290 ;1.30;85.96;
0.011942548;0.74;241199796;10857467 ;1.29;97.08;
0.007980274;0.49;361126970;470498922; 1.3;94.73;
0.007980481;0.49;242152493;11814818 ;1.29;100.00;
0.011871881;0.73;318249471;07757066 ;1.28;100.00;
0.011975161;0.74;362554642;460091324; 1.2;100.00;
0.011979319;0.74;242566288;20141045 ;1.32;87.03;
0.011937303;0.73;361373205;76403099 ;1.32;100.00;
0.011975011;0.74;302409946;97996709 ;1.32;87.50;
0.011922740;0.74; 47123674;62457764 ;1.33;100.00;
0.011967561;0.74;361496380;47547448 ;1.24;91.00;
0.007986604;0.49;341298858;45658177 ;1.31;100.00;
0.011981239;0.68;362555136;464709323; 1.2;100.00;
0.008937008;0.55;221844177;88481880 ;1.30;75.00;
0.007784247;0.43;241451723;14824349 ;1.30;100.00;
0.011973556;0.74;362544124;55412941 ;1.26;84.75;
0.012032739;0.74;361250553;477516054; 1.3;87.50;
0.007964141;0.49;360968413;65146652 ;1.29;88.33;
0.007995181;0.49;138968774;64715621 ;1.19;100.00;
0.003987084;0.25;362464678;81065592 ;1.33;100.00;
0.011976842;0.74;362445760;480173495; 1.3;75.00;
0.011929397;0.68;348483073;49394493 ;1.29;95.04;
0.011939012;0.74;362459470;65849922 ;1.29;100.00;
0.011975013;0.74;119987157;54371385 ;1.29;87.14;
0.011924431;0.74;361513880;62027105 ;1.28;100.00;
0.011972242;0.74;361293325;68671868 ;1.30;100.00;
0.004019842;0.25;361286120;68969992 ;1.30;100.00;
0.007939712;0.49;362406354;74107580 ;1.31;100.00;
0.011973515;0.74;362799476;69736487 ;1.29;95.25;
0.011974171;0.74;262150734;42013538 ;1.30;100.00;
0.011971485;0.74;362508126;80559220 ;1.33;87.29;
0.011938024;0.74;362412391;470792429; 1.3;100.00;
0.009661442;0.62;361487924;71392926 ;1.30;100.00;
0.012582974;0.74;241380986;16520097 ;1.31;100.00;
0.011976914;0.74;242604006;16519606 ;1.30;100.00;
0.011942319;0.74;362541688;80224830 ;1.32;100.00;
0.011975160;0.74;361020464;73548600 ;1.31;100.00;
0.004494369;0.25;178533653;17567133 ;1.22;87.69;
0.011972877;0.74;361422297;69028486 ;1.30;88.33;
0.011972993;0.74;360586123;61505372 ;1.28;100.00;
0.011975520;0.74;241021590;11274236 ;1.29;100.00;
0.010543141;0.68;362529335;72781079 ;1.30;100.00;
0.011937950;0.74;262803411;41139691 ;1.30;75.00;
0.007728259;0.43;286160208;67072218 ;1.28;88.29;
0.011977325;0.74;362517204;463082375; 1.2;87.32;
0.011974617;0.74;362513772;68567697 ;1.29;87.50;
0.011973161;0.74;362380816;73616983 ;1.31;100.00;
0.011973810;0.74;362444151;474071156; 1.3;100.00;
0.011977518;0.74;362446389;75554435 ;1.31;100.00;
0.011971993;0.74;242590691;24400393 ;1.34;100.00;
0.009923471;0.62;242781966;21697805 ;1.33;100.00;
0.008031405;0.49;361349875;72031794 ;1.31;75.44;
0.011939234;0.74;362560033;479017338; 1.3;87.50;
0.008021400;0.49;362522195;70817066 ;1.30;100.00;
0.011935487;0.74;362124168;472186728; 1.3;100.00;
0.011941393;0.74;327525517;32127743 ;1.32;100.00;
0.011978889;0.74;362439871;83904251 ;1.34;87.50;
0.011965163;0.74;241622537;13752290 ;1.30;100.00;
0.011975198;0.74;326288134;19552088 ;1.29;100.00;
0.011932992;0.74;362483589;69689256 ;1.30;96.43;
0.011971745;0.74;361403165;78365967 ;1.32;100.00;
0.007973635;0.50;240927643;14363918 ;1.30;100.00;
0.007964550;0.50;361363892;68267551 ;1.30;95.65;
0.010893711;0.68;348912851;53154697 ;1.30;100.00;
0.008829183;0.49;361228821;67747581 ;1.29;0.00;
0.011977418;0.74;361296179;60975323 ;1.28;98.91;
0.011971162;0.74;362662507;61694315 ;1.27;87.50;
0.011980316;0.74;362237933;465584164; 1.2;100.00;
0.007983257;0.49;361392236;62339448 ;1.28;100.00;
0.011973168;0.74;242829417;15303355 ;1.30;51.85;
0.007972029;0.50;362467182;63926072 ;1.28;100.00;
0.011974205;0.74;241217448;10318970 ;1.29;87.21;
0.011940740;0.74;362435707;62404009 ;1.28;87.34;
0.010815179;0.68;361400092;63272268 ;1.28;87.69;
0.011940572;0.74;361550059;79805073 ;1.33;100.00;
0.011936887;0.74;361509394;468972027; 1.3;100.00;
0.012978949;0.80;361170888;67584667 ;1.29;100.00;
0.011971441;0.74;362510568;75262627 ;1.31;100.00;
0.011971528;0.68;311161024;09363483 ;1.32;100.00;
0.008037323;0.49;361395930;71866373 ;1.31;100.00;
0.011974401;0.74;362526165;470650027; 1.3;100.00;
0.011976324;0.74;241093487;06866646 ;1.27;87.18;
0.011936943;0.74;362494779;68826023 ;1.29;93.27;
0.011975694;0.74;362439956;66335198 ;1.29;91.18;
0.011938588;0.74;362619071;462351794; 1.2;100.00;
0.009718657;0.55;200174898;58143443 ;1.29;87.34;
0.007968675;0.49;362511107;65496578 ;1.28;100.00;
0.010682241;0.68;361338920;69147718 ;1.30;96.55;
0.011971903;0.74;189565832;46573316 ;1.30;75.86;
0.011974256;0.68;361384492;69615057 ;1.30;100.00;
0.007979091;0.50;362610643;470543899; 1.3;91.09;
0.011977416;0.74;362378650;78779133 ;1.32;100.00;
0.011941475;0.75;189875439;46698800 ;1.30;91.54;
0.011972343;0.75;362223386;474712435; 1.3;88.32;
0.011945666;0.74;362575419;80327789 ;1.32;100.00;
0.011970167;0.75;345782374;51002878 ;1.30;96.92;
0.004763470;0.31; 43062494;62061788 ;1.44;91.70;
0.007978417;0.50;362431202;64262861 ;1.28;100.00;
0.011937538;0.75;258003832;37694354 ;1.31;95.01;
0.004530975;0.25;320220711;00590753 ;1.25;100.00;
0.001462977;0.06; 47703189;65302527 ;1.37;91.65;
0.001813147;0.12; 43238435;63778680 ;1.48;88.30;
0.001471513;0.06; 41306838;63548566 ;1.54;74.60;
0.001752828;0.06; 43705289;59633566 ;1.36;88.48;
0.001500238;0.06; 37451755;62052105 ;1.66;81.85;
0.001465623;0.12; 37196792;60467115 ;1.63;82.01;
0.005419509;0.31; 37710471;61191099 ;1.62;84.94;
0.001527730;0.13; 45450782;57142355 ;1.26;89.04;
0.001483975;0.11; 37790163;61715983 ;1.63;85.96;
0.001505313;0.06; 37238575;61509912 ;1.65;89.48;
0.001469637;0.06; 37748506;59749591 ;1.58;83.84;
0.001730818;0.12;124531912;08837102 ;1.68;100.00;
0.001566713;0.06; 37580242;61850164 ;1.65;88.65;
0.001514540;0.06; 38347097;61148095 ;1.59;89.03;
0.001365228;0.06; 35917829;47055028 ;1.31;100.00;
0.001368969;0.12; 40308652;55063528 ;1.37;78.98;
0.001533182;0.12; 31671536;59968576 ;1.89;72.55;
0.001486652;0.06; 33253011;63546040 ;1.91;64.29;
0.001861530;0.11;137048679;08173931 ;1.52;58.82;
0.002285039;0.12; 31465172;60260449 ;1.92;100.00;
0.001430182;0.05; 31606452;48737629 ;1.54;85.83;
0.001509830;0.12; 33813611;63655156 ;1.88;100.00;
0.001416027;0.06; 32927826;60899270 ;1.85;78.42;
0.001816651;0.11; 30608906;45775287 ;1.50;83.21;
0.001373124;0.11; 29451320;44990425 ;1.53;73.33;
0.001462625;0.05; 29591619;46076425 ;1.56;100.00;
0.001953036;0.11; 32414576;61009744 ;1.88;81.95;
0.001415632;0.06; 31389741;61895994 ;1.97;79.57;
0.001500290;0.12; 31796851;58905530 ;1.85;63.93;
0.001512645;0.05; 29066651;45293782 ;1.56;79.46;
0.001538086;0.12;101924718;94961393 ;1.91;85.19;
0.001619304;0.12; 32114896;59668129 ;1.86;78.24;
0.001795846;0.11; 30288348;46173936 ;1.52;85.84;
0.001413238;0.06; 31342739;46915031 ;1.50;85.20;
0.001676754;0.11; 29407035;46879253 ;1.59;82.48;
0.001489135;0.11; 31622187;46350839 ;1.47;78.60;
0.001496156;0.06; 35331938;62946313 ;1.78;81.41;
0.001403766;0.05; 29977201;46949949 ;1.57;79.46;
0.001433459;0.06; 38069766;58472404 ;1.54;64.94;
0.001424806;0.05; 30795442;48041074 ;1.56;84.10;
0.001453395;0.05; 24510274;47261094 ;1.93;62.96;
0.001364286;0.11; 24033719;44040200 ;1.83;68.79;
0.001434653;0.11; 25745818;47202116 ;1.83;69.23;
0.001619343;0.06; 31692201;59772614 ;1.89;79.10;
0.001369392;0.05; 18014281;42880434 ;2.38;65.41;
0.001372489;0.10; 18006575;44062037 ;2.45;68.21;
0.001379289;0.05; 22825374;49334448 ;2.16;42.86;
0.001368694;0.05; 18005543;43047087 ;2.39;64.10;
0.001387737;0.05; 21221468;47159618 ;2.22;66.67;
0.001394040;0.06; 18154707;45002200 ;2.48;65.89;
0.001376039;0.05; 18182835;43086501 ;2.37;44.00;
0.001407743;0.05; 18210051;42749137 ;2.35;69.21;
0.001391995;0.11; 17998959;43530732 ;2.42;62.18;
0.001375129;0.05; 21848307;49346431 ;2.26;60.00;
0.001555291;0.09; 19294079;32697397 ;1.69;74.54;
0.001494326;0.10; 19973719;47105332 ;2.36;60.53;
0.001370327;0.11; 17980898;44056680 ;2.45;64.01;
0.001396038;0.10; 19862276;47833488 ;2.41;56.82;
0.001371317;0.11; 24919585;39882512 ;1.60;55.92;
0.001368720;0.11; 18650995;45034972 ;2.41;66.90;
0.001383960;0.05; 18804815;44936335 ;2.39;65.84;
0.001372396;0.10; 19724568;45110244 ;2.29;53.33;
0.001377121;0.05; 18937611;45078419 ;2.38;42.86;
0.001384640;0.05; 20782341;45601487 ;2.19;72.46;
0.001415044;0.05; 18501933;44526091 ;2.41;72.60;
0.001364913;0.05; 19183061;43867102 ;2.29;66.64;
0.001384158;0.05; 18564506;44829119 ;2.41;56.25;
0.001383478;0.11; 18264755;41970749 ;2.30;67.92;
0.001372736;0.05; 18078843;42656083 ;2.36;70.89;
0.001369972;0.10; 19045513;45740188 ;2.40;75.40;
0.001519126;0.10; 18124616;44067540 ;2.43;100.00;
0.001390833;0.10; 19849848;45176803 ;2.28;67.30;
0.001370031;0.11; 19555618;45156442 ;2.31;69.57;
0.001383093;0.05; 18972237;45180960 ;2.38;66.75;
0.001377223;0.11; 17828400;42349220 ;2.38;60.00;
0.001375160;0.10; 18555026;43379671 ;2.34;0.00;
0.001371577;0.05; 19773199;46490721 ;2.35;42.86;
0.001386621;0.05; 19891763;46648519 ;2.35;67.06;
0.001382862;0.05; 18531778;44114281 ;2.38;66.95;
0.001388865;0.05; 18113582;44382417 ;2.45;65.58;
0.001390356;0.11; 19973483;44098280 ;2.21;53.33;
0.001442465;0.05; 19914076;44937494 ;2.26;50.00;
0.001371738;0.05; 20322927;46106095 ;2.27;66.12;
0.001382631;0.05; 18094826;44174115 ;2.44;51.06;
0.001396147;0.11; 18614402;44604611 ;2.40;66.51;
0.001372008;0.05; 19356489;45502242 ;2.35;74.01;
0.001373137;0.05; 18353514;43792558 ;2.39;65.85;
0.001386358;0.05; 19216620;44458215 ;2.31;60.00;
0.001374676;0.10; 19121801;45811437 ;2.40;60.02;
0.001512078;0.05; 18869463;44392492 ;2.35;72.73;
0.001796203;0.11; 18525289;43965441 ;2.37;52.93;
0.001384681;0.10; 18167716;43749834 ;2.41;72.62;
0.001385630;0.05; 18755011;43804316 ;2.34;63.03;
0.001375244;0.10; 17971033;43304264 ;2.41;74.49;
0.001384414;0.11; 18448115;43827826 ;2.38;77.42;
0.001386764;0.05; 18989171;44284403 ;2.33;74.38;
0.001376904;0.05; 18165458;43135665 ;2.37;77.42;
0.001369425;0.05; 17940722;42903434 ;2.39;30.00;
0.001383194;0.05; 17930481;42931097 ;2.39;66.84;
0.001384474;0.11; 18718454;44575644 ;2.38;59.84;
0.001386937;0.05; 19614450;44392934 ;2.26;77.42;
0.001376309;0.05; 18540721;43884580 ;2.37;69.33;
0.001394079;0.05; 21437849;42386858 ;1.98;72.68;
0.001373739;0.11; 19329581;44061175 ;2.28;39.39;
0.001389485;0.06; 19519911;44664430 ;2.29;67.27;
0.001374475;0.05; 19992587;43069352 ;2.15;0.00;
0.001387199;0.05; 19338764;43555725 ;2.25;75.25;
0.001370851;0.05; 18888531;43487955 ;2.30;100.00;
0.001407793;0.10; 18254325;44630852 ;2.44;77.42;
0.001394239;0.05; 17893690;43407221 ;2.43;59.18;
0.001384192;0.11; 18179123;45242479 ;2.49;61.94;
0.001369844;0.05; 18673859;44834748 ;2.40;74.44;
0.001385182;0.05; 19184501;46821414 ;2.44;72.94;
0.001373397;0.05; 18526941;43982547 ;2.37;66.96;
0.001371828;0.05; 18186449;43493610 ;2.39;75.01;
0.001422334;0.05; 18817470;43663059 ;2.32;25.00;
0.001371788;0.05; 19065907;47260522 ;2.48;71.64;
0.001388951;0.06; 18787966;44996633 ;2.39;66.00;
0.001384996;0.05; 26104580;41810709 ;1.60;66.90;
0.001397470;0.11; 21054144;45443557 ;2.16;73.74;
0.001376071;0.10; 18655722;44535502 ;2.39;54.84;
0.001393821;0.05; 20486434;45340263 ;2.21;64.61;
0.001391316;0.05; 19383080;44457083 ;2.29;63.72;
0.001378604;0.10; 19385562;42697374 ;2.20;64.22;
0.001385531;0.06; 18042330;43110309 ;2.39;67.09;
0.001398524;0.05; 19432346;43582362 ;2.24;74.19;
0.001375094;0.05; 18264794;43259286 ;2.37;67.19;
0.001510499;0.11; 18194940;43187126 ;2.37;59.47;
0.001370611;0.05; 20392016;43443448 ;2.13;68.42;
0.001395389;0.10; 19355321;45113630 ;2.33;63.16;
0.001386239;0.05; 20946715;44261484 ;2.11;76.67;
0.001377423;0.05; 18454968;43689035 ;2.37;58.02;
0.001382746;0.05; 18916267;43093653 ;2.28;65.06;
0.001389952;0.06; 20383431;44764130 ;2.20;100.00;
0.001417143;0.11; 19508844;44163053 ;2.26;66.11;
0.001419237;0.05; 19893367;44094574 ;2.22;66.02;
0.001368420;0.11; 23414056;51254397 ;2.19;50.00;
0.001369839;0.11; 18943004;43352824 ;2.29;50.00;
0.001372985;0.05; 18272880;43812979 ;2.40;0.00;
0.001428644;0.10; 19385391;45932921 ;2.37;75.86;
0.001408753;0.05; 18657900;44299934 ;2.37;62.43;
0.001382435;0.05; 18634140;43701359 ;2.35;75.07;
0.001402783;0.05; 18769927;42760091 ;2.28;62.86;
0.001372948;0.10; 18118232;42820673 ;2.36;61.80;
0.001399893;0.11; 18412541;41971149 ;2.28;73.60;
0.001397911;0.05; 18142771;44937816 ;2.48;100.00;
0.001447149;0.10; 19496873;45694247 ;2.34;66.48;
0.001383880;0.05; 18796706;43555295 ;2.32;78.12;
0.001379069;0.10; 18639140;43398855 ;2.33;74.39;
0.001372408;0.05; 18154549;43303655 ;2.39;73.65;
0.001459199;0.05; 18235380;42895001 ;2.35;74.69;
0.001376229;0.11; 19072954;44035738 ;2.31;60.00;
0.001391656;0.05; 18763707;45955264 ;2.45;75.16;
0.001378384;0.05; 18580058;42835461 ;2.31;0.00;
0.001441440;0.05; 19116213;43765018 ;2.29;74.83;
0.001370928;0.05; 17882073;42577904 ;2.38;74.19;
0.001371882;0.05; 23825988;53076253 ;2.23;48.84;
0.001365442;0.11; 19047840;42548753 ;2.23;77.42;
0.001370377;0.10; 19967556;43503089 ;2.18;77.42;
0.001380694;0.06; 18437474;43555233 ;2.36;73.16;
0.001365907;0.05; 18573832;43535887 ;2.34;58.33;
0.001369205;0.05; 25572264;44208784 ;1.73;60.81;
0.001388929;0.05; 18338919;43256509 ;2.36;54.35;
0.001396226;0.10; 18899318;43954812 ;2.33;72.24;
0.001380847;0.05; 17913725;45140396 ;2.52;50.00;
0.001382595;0.05; 19248854;42940006 ;2.23;77.42;
0.001391466;0.10; 19092389;45184973 ;2.37;67.76;
0.001401388;0.05; 18440120;45019040 ;2.44;73.00;
0.001371670;0.05; 18293098;44039301 ;2.41;66.24;
0.001366729;0.05; 18317812;43532537 ;2.38;75.00;
0.001425818;0.05; 18385838;43744353 ;2.38;56.25;
0.001392857;0.05; 21380222;53679955 ;2.51;68.22;
0.001446981;0.10; 19016140;45527251 ;2.39;67.47;
0.001464953;0.11; 19483568;48397100 ;2.48;69.74;
0.001443526;0.05; 20008884;47883354 ;2.39;74.03;
0.001646465;0.10; 19097563;48274357 ;2.53;77.42;
0.001394529;0.05; 18808043;46095027 ;2.45;69.96;
0.001452698;0.10; 18248510;45755620 ;2.51;66.67;
0.001409351;0.05; 19672162;49756999 ;2.53;72.00;
0.001414661;0.10; 19603331;48826940 ;2.49;74.37;
0.001419163;0.05; 18240885;45745462 ;2.51;77.42;
0.001461738;0.10; 19022551;46479985 ;2.44;53.33;
0.001463197;0.06; 19924974;45979841 ;2.31;67.66;
0.001380819;0.05; 18145689;44205350 ;2.44;50.00;
0.001527337;0.05; 19916415;47626679 ;2.39;74.32;
0.001429423;0.10; 18723751;44469005 ;2.38;65.86;
0.001367836;0.11; 18373199;45778020 ;2.49;75.00;
0.001371199;0.06; 20298573;45787497 ;2.26;74.80;
0.001386314;0.11; 18903106;44770204 ;2.37;65.16;
0.001377282;0.06; 18250893;43920212 ;2.41;48.84;
0.001371175;0.11; 19907370;45968056 ;2.31;70.51;
0.001385655;0.05; 18228738;47580819 ;2.61;77.42;
0.001422348;0.04; 20464130;45950347 ;2.25;74.36;
0.001368318;0.11; 18162187;44974602 ;2.48;100.00;
0.001374765;0.11; 19935459;46634440 ;2.34;48.84;
