tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001542706;0.04; 13990503; 9875127 ;0.71;27.50;
0.001466994;0.05;  9916810; 8639790 ;0.87;;
0.001468947;0.02;  4532076; 2410013 ;0.53;;
0.001442489;0.02; 18694746;11889032 ;0.64;;
0.002226806;0.03; 14687654;12977121 ;0.88;;
0.001463530;0.03; 17960714;15539287 ;0.87;;
0.001481546;0.02;  2725225; 1439791 ;0.53;;
0.001446802;0.05;  4814077; 2016852 ;0.42;;
0.001429189;0.04; 19629882;14045315 ;0.72;;
