tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001495942;0.03; 10969112;10906603 ;0.99;33.33;
0.001553427;0.08;  9200152;14108936 ;1.53;38.05;
0.002428164;0.09; 43136066;24776116 ;0.57;;
0.001539845;0.01; 11369779;10879377 ;0.96;;
