tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001600475;0.04;  9335628; 9184283 ;0.98;41.32;
0.001575341;0.03;  8798203; 7722282 ;0.88;32.43;
0.001732668;0.04; 11635911; 4317289 ;0.37;;
0.001446707;0.03; 18977800;14012447 ;0.74;;
0.001486619;0.01; 11546760;10607515 ;0.92;;
