tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001397543;0.04; 16237178;21819438 ;1.34;20.59;
0.001513276;0.03;  9131294; 7244082 ;0.79;50.00;
0.001464631;0.01;  4507707; 1839174 ;0.41;49.43;
0.001468818;0.01;  2841900; 1451624 ;0.51;;
