tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001460616;0.06;  8756778;10120332 ;1.16;21.05;
0.001478776;0.04;  9093678; 8086253 ;0.89;35.82;
0.001557119;0.07;  8372089;11792560 ;1.41;29.17;
0.001403652;0.05;  3040051; 1472670 ;0.48;;
