tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001636636;0.06;  8662617;12395005 ;1.43;37.69;
0.001575386;0.03;  9635019; 1568818 ;0.16;79.67;
0.001464611;0.01;  3108426; 1513387 ;0.49;;
0.001495221;0.02;  8703554;12295552 ;1.41;;
0.001642387;0.04;  8736172; 5595042 ;0.64;;
0.001427847;0.01;  3458976; 1663515 ;0.48;;
