tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001708575;0.05;  8288183; 8859042 ;1.07;20.89;
0.001536420;0.02;  9182299; 4730585 ;0.52;;
0.001514618;0.01;  3299681; 1535341 ;0.47;;
0.001473772;0.01; 11452811;10025790 ;0.88;;
0.001398290;0.01; 15261677;14577596 ;0.96;;
0.001469810;0.02;  9141027;12439494 ;1.36;;
0.001471059;0.01;  9160555;10871207 ;1.19;;
0.001444307;0.01;  9213323;11820485 ;1.28;;
0.001505856;0.01;  9370581;12917519 ;1.38;;
