tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001797771;0.04; 12864676; 7816119 ;0.61;39.13;
0.001515585;0.07; 15102852;12313318 ;0.82;50.00;
0.001431870;0.01;  3473940; 1585586 ;0.46;42.17;
0.001485531;0.01;  3115295; 1465255 ;0.47;;
0.001440897;0.01; 10093392;11791657 ;1.17;;
