tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001601205;0.06; 17670252;10068929 ;0.57;49.74;
0.001576113;0.04;  9527371;10525771 ;1.10;100.00;
0.001477665;0.04; 11041632; 2361183 ;0.21;;
0.001501553;0.04;  2717988; 1428025 ;0.53;;
