tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001524561;0.04;  9282243; 8550244 ;0.92;22.22;
0.001514471;0.05;  9359307; 7969707 ;0.85;52.63;
0.001446874;0.01;  6129617; 2316637 ;0.38;;
0.001416900;0.01;  3892521; 1771723 ;0.46;;
