tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.011941619;0.71;356695664;59040061 ;1.29;100.00;
0.008975800;0.53;361212788;69080519 ;1.30;100.00;
0.011939952;0.71;362530531;72709858 ;1.30;95.57;
0.007983287;0.47;361356154;472663060; 1.3;87.30;
0.011937388;0.71;355538595;60254644 ;1.29;100.00;
0.011971662;0.71;362741108;67954066 ;1.29;100.00;
0.011938847;0.65;361125039;64391360 ;1.29;87.27;
0.002073952;0.17;361412184;66290911 ;1.29;100.00;
0.008020249;0.47;241183368;12008483 ;1.29;100.00;
0.011918964;0.71;165759168;05400731 ;1.24;88.14;
0.011971308;0.71; 43408380;63033513 ;1.45;100.00;
0.011974457;0.71;240995835;16320902 ;1.31;100.00;
0.011984137;0.71;361452445;64273234 ;1.28;87.50;
0.011981671;0.71;361180780;66885460 ;1.29;88.06;
0.011973306;0.71;362402577;71601678 ;1.30;100.00;
0.011950390;0.71;361386184;77275138 ;1.32;100.00;
0.011973194;0.71;217255502;83265141 ;1.30;88.31;
0.011970816;0.72;362486927;68578430 ;1.29;100.00;
0.011974646;0.71;241157197;12100321 ;1.29;87.50;
0.011969520;0.66;362289317;63375436 ;1.28;75.00;
0.004022318;0.24;361655110;62842606 ;1.28;100.00;
0.011941229;0.71;361528666;60041849 ;1.27;100.00;
0.012223506;0.78;361364318;70297379 ;1.30;100.00;
0.011941129;0.71;360445712;70360438 ;1.30;87.50;
0.008213967;0.48;361294521;80574023 ;1.33;100.00;
0.011975545;0.71;361380565;71315941 ;1.30;91.62;
0.008017772;0.48;361248850;66019688 ;1.29;100.00;
0.007993207;0.48;361424895;65992759 ;1.29;100.00;
0.011942647;0.72;362380986;74129497 ;1.31;100.00;
0.011939825;0.71;291456195;76981748 ;1.29;73.08;
0.011938858;0.72;362576196;80279560 ;1.32;100.00;
0.011979097;0.72;362293424;77094672 ;1.32;100.00;
0.011953122;0.67;180386844;26576902 ;1.26;100.00;
0.010996976;0.67;362429984;74681330 ;1.31;87.50;
0.011979163;0.72;361471348;81714468 ;1.33;91.35;
0.011978492;0.72;143370581;86848438 ;1.30;100.00;
0.011976076;0.72;361103137;69965805 ;1.30;87.50;
0.011982276;0.72;361405194;80272097 ;1.33;100.00;
0.011653104;0.66;362578133;76250062 ;1.31;91.66;
0.008324780;0.48;242758487;16894254 ;1.31;86.44;
0.011933231;0.72;361204892;62960925 ;1.28;100.00;
0.011801614;0.72;361395682;464200195; 1.2;100.00;
0.011938408;0.73;362434888;469835763; 1.3;100.00;
0.007050827;0.42;241412452;22577252 ;1.34;100.00;
0.011922375;0.72;164972367;17404144 ;1.32;100.00;
0.011875125;0.72;362571041;78338163 ;1.32;100.00;
0.011938891;0.72;362488478;65797861 ;1.29;73.33;
0.008446196;0.48; 43374151;61648586 ;1.42;100.00;
0.011975409;0.72;241131924;08686325 ;1.28;100.00;
0.007977632;0.49;362308781;467055497; 1.2;88.91;
0.008021039;0.48;361327783;464716494; 1.2;100.00;
0.011979909;0.72;362438667;71757799 ;1.30;100.00;
0.011949269;0.72;362414057;69943299 ;1.30;100.00;
0.011975933;0.72;362477778;69529962 ;1.30;87.30;
0.011975086;0.72;361172877;67744752 ;1.30;100.00;
0.007968729;0.48;361075607;73622760 ;1.31;87.21;
0.003983204;0.24;361463261;68426560 ;1.30;77.42;
0.011977595;0.72;361328557;64411746 ;1.29;100.00;
0.011943861;0.72;241403711;08761438 ;1.28;100.00;
0.011986033;0.72;242585769;15116497 ;1.30;100.00;
0.011938920;0.72;119960861;58013375 ;1.32;100.00;
0.009536053;0.60;361476719;78958769 ;1.33;87.34;
0.011971683;0.73;120130530;49827207 ;1.25;95.14;
0.007988065;0.48;362535051;71304353 ;1.30;88.40;
0.011983637;0.73;187634898;45102358 ;1.31;100.00;
0.001486196;0.06;362879478;43623743 ;1.22;100.00;
0.003982001;0.24;361340615;70425870 ;1.30;100.00;
0.011974511;0.72;200475557;65844273 ;1.33;87.34;
0.008019262;0.49;362524879;78061953 ;1.32;100.00;
0.011973781;0.73;362744180;462266656; 1.2;100.00;
0.011974773;0.72;362428675;459727287; 1.2;100.00;
0.011978370;0.73;251608624;22055245 ;1.28;100.00;
0.011986421;0.72;241360944;17445362 ;1.32;87.84;
0.006684437;0.42;198207080;40749668 ;1.21;95.68;
0.011977058;0.73;362431421;468587647; 1.2;100.00;
0.001548415;0.12;362401998;473197334; 1.3;86.67;
0.011975324;0.73;361332412;68613253 ;1.30;87.50;
0.007985279;0.48;361201815;69445783 ;1.30;100.00;
0.011945653;0.66;361430025;65051977 ;1.29;95.45;
0.011974873;0.67;362478460;71050041 ;1.30;87.18;
0.008050274;0.49;362417810;71091792 ;1.30;100.00;
0.011982530;0.73;361404335;463807889; 1.2;100.00;
0.011981590;0.73;362481662;70673118 ;1.30;74.77;
0.011946828;0.73; 47325369;62317214 ;1.32;74.60;
0.011976661;0.73;362554700;468244327; 1.2;87.50;
0.011941112;0.73;361250926;69026976 ;1.30;100.00;
0.011938072;0.73;361421663;479450870; 1.3;92.41;
0.010302412;0.67;361617463;82481908 ;1.33;100.00;
0.005314463;0.30;362496596;66090356 ;1.29;100.00;
0.011924968;0.73;362545784;70776548 ;1.30;67.50;
0.007979124;0.49;362455727;71202895 ;1.30;87.50;
0.011941281;0.73;241172994;10490714 ;1.29;100.00;
0.011941821;0.73;362528692;73462860 ;1.31;100.00;
0.011974295;0.73;240048596;15337639 ;1.31;87.50;
0.011985484;0.73;241627661;16053240 ;1.31;87.50;
0.011976231;0.73;362500660;468907891; 1.2;95.46;
0.008021019;0.49;362766849;55044311 ;1.25;75.44;
0.007973627;0.49;259297060;40593780 ;1.31;91.71;
0.009367078;0.61;362796639;464690731; 1.2;91.72;
0.011972091;0.73;361782335;67453885 ;1.29;100.00;
0.005782572;0.37;361176099;65596977 ;1.29;87.50;
0.007980332;0.49;225885218;92653106 ;1.30;100.00;
0.011938463;0.73;362380274;59718869 ;1.27;87.36;
0.011945912;0.73;362487264;72160794 ;1.30;86.44;
0.011938571;0.67;362389669;70763900 ;1.30;100.00;
0.008030241;0.49;362397486;65638413 ;1.28;87.50;
0.007985635;0.49;361437143;70240900 ;1.30;100.00;
0.001465020;0.12;360806321;66798421 ;1.29;100.00;
0.011975190;0.74;362188632;74320754 ;1.31;100.00;
0.008051355;0.49;362496473;79557954 ;1.32;89.09;
0.011974439;0.73;361519276;66475977 ;1.29;100.00;
0.011974301;0.73;361331892;76859369 ;1.32;100.00;
0.001479742;0.12; 43431575;62304319 ;1.43;87.50;
0.011944217;0.73;362700375;64694333 ;1.28;100.00;
0.010452651;0.61;362533502;65794582 ;1.28;100.00;
0.011935137;0.73;362466231;64615699 ;1.28;100.00;
0.011976890;0.74;361372653;61666825 ;1.28;86.30;
0.009544266;0.61;243275896;14204608 ;1.29;87.72;
0.011938416;0.73;361124730;73619581 ;1.31;100.00;
0.011973736;0.73;361568812;71234279 ;1.30;100.00;
0.011975871;0.68;362550631;475359618; 1.3;88.43;
0.011077989;0.67;362500549;80049247 ;1.32;87.65;
0.011974220;0.73;362449959;73227777 ;1.31;88.80;
0.011953762;0.73;362351937;74657945 ;1.31;100.00;
0.009528226;0.61;362471028;68441443 ;1.29;83.33;
0.011970863;0.73;362457243;68655534 ;1.29;100.00;
0.011972857;0.73;145026267;90310442 ;1.31;100.00;
0.005727755;0.37;362458697;76494236 ;1.31;100.00;
0.011939502;0.73;362457333;69257056 ;1.29;100.00;
0.011990458;0.73;360666486;75406983 ;1.32;100.00;
0.011938769;0.73;362533966;74605001 ;1.31;100.00;
0.011975803;0.73;138604168;82474974 ;1.32;100.00;
0.011967333;0.74;362338282;53817379 ;1.25;100.00;
0.011965200;0.74;362437805;69511046 ;1.30;100.00;
0.011970585;0.73;361122514;65473295 ;1.29;100.00;
0.008087265;0.49;362345231;69529853 ;1.30;87.67;
0.007974303;0.49;362425683;74933936 ;1.31;87.18;
0.008031661;0.49;361420798;69146034 ;1.30;100.00;
0.011935325;0.73;253534229;32227225 ;1.31;75.00;
0.011972666;0.73;362402673;68286736 ;1.29;87.30;
0.011931467;0.73;362509461;73610221 ;1.31;84.92;
0.008020197;0.49;362483069;74592491 ;1.31;90.00;
0.011533126;0.74;362427023;77328720 ;1.32;100.00;
0.011942009;0.73;362469920;74770464 ;1.31;100.00;
0.011845425;0.67;362513894;70749050 ;1.30;87.01;
0.011943160;0.67;361437275;80917892 ;1.33;100.00;
0.011973586;0.73;242659711;20752197 ;1.32;100.00;
0.011968845;0.73;361410713;82179914 ;1.33;100.00;
0.011974225;0.73;361143695;73592646 ;1.31;91.56;
0.011973422;0.73;362502917;74525264 ;1.31;87.67;
0.011975288;0.74;242569590;14257576 ;1.30;87.50;
0.011973661;0.73;361416690;68446683 ;1.30;100.00;
0.011971654;0.73;362440688;70732029 ;1.30;100.00;
0.007979083;0.49;362616506;67969532 ;1.29;87.50;
0.004309747;0.25; 47161559;62215552 ;1.32;100.00;
0.011980701;0.73;257490522;38173476 ;1.31;100.00;
0.006673849;0.43;362534037;75195442 ;1.31;100.00;
0.011977727;0.73;242623720;09379526 ;1.28;100.00;
0.007941688;0.49;362568811;59017397 ;1.27;100.00;
0.011938818;0.73;348203499;44639493 ;1.28;87.06;
0.007924782;0.49;271963888;44787489 ;1.27;100.00;
0.008013581;0.49;361456089;61811953 ;1.28;100.00;
0.007988416;0.49;242625632;10814676 ;1.28;87.50;
0.011972041;0.73;362507839;72161832 ;1.30;100.00;
0.009028448;0.55;362498982;67682371 ;1.29;87.39;
0.011981565;0.73;361393707;63895085 ;1.28;87.25;
0.011979890;0.73;362466039;78882394 ;1.32;88.62;
0.011938620;0.67;361323772;79182077 ;1.33;100.00;
0.015983361;0.97;361357835;79496195 ;1.33;88.65;
0.013131135;0.80;361422143;468681746; 1.3;95.75;
0.009946695;0.61;241452740;13429464 ;1.30;94.88;
0.011977364;0.73;283412425;71817223 ;1.31;87.80;
0.011951315;0.73; 42946373;61626770 ;1.43;100.00;
0.011975038;0.73;361322395;63159417 ;1.28;100.00;
0.008813861;0.55;362465312;465283653; 1.2;100.00;
0.001526747;0.12; 42783143;60500475 ;1.41;87.78;
0.007326726;0.43;362582430;54238759 ;1.25;91.60;
0.011971566;0.73;198435619;54364549 ;1.28;91.74;
0.009468737;0.60;242867070;13278775 ;1.29;100.00;
0.011977248;0.74;362490609;70125871 ;1.30;100.00;
0.011973269;0.73; 47210660;61881709 ;1.31;100.00;
0.006149158;0.37;361402432;68656806 ;1.30;100.00;
0.011973862;0.74;362537007;68526948 ;1.29;100.00;
0.011969753;0.74;483804646;628230552; 1.3;88.82;
0.011967834;0.74;361600873;68863583 ;1.30;100.00;
0.011970743;0.73;361288949;84872648 ;1.34;100.00;
0.008017562;0.49;362453978;78013074 ;1.32;100.00;
0.006580665;0.37;362528731;474598193; 1.3;91.62;
0.011969037;0.74;361404692;68347290 ;1.30;100.00;
0.011978848;0.74;242470697;17350812 ;1.31;90.21;
0.007979834;0.49;216631135;78597253 ;1.29;97.49;
0.011980003;0.73;361434069;72090046 ;1.31;100.00;
0.001458420;0.12; 42836567;62482480 ;1.46;87.32;
0.005403123;0.30; 43699877;63254481 ;1.45;90.54;
0.001472257;0.12; 43231898;62384060 ;1.44;100.00;
0.001620928;0.12; 37327965;61427739 ;1.65;87.27;
0.001403040;0.06; 35472814;47140061 ;1.33;90.13;
0.001516835;0.06; 43775387;59296245 ;1.35;86.15;
0.004527366;0.30; 37766328;61295467 ;1.62;75.36;
0.001468374;0.12; 37723724;61013322 ;1.62;62.50;
0.001538896;0.12; 37572011;61817584 ;1.65;84.38;
0.001573618;0.06; 37872432;62405352 ;1.65;74.24;
0.001514670;0.06; 39385985;62629516 ;1.59;73.24;
0.001605845;0.12; 37197172;60249004 ;1.62;61.19;
0.001568607;0.06; 29947283;46293585 ;1.55;86.47;
0.001524068;0.11; 31914500;47818704 ;1.50;58.82;
0.001487413;0.06; 30093829;46934913 ;1.56;75.86;
0.001510864;0.06; 32277625;60658480 ;1.88;84.16;
0.001421974;0.11; 29431186;45843319 ;1.56;80.30;
0.001429081;0.05; 28925972;45524685 ;1.57;85.65;
0.001537701;0.06; 31332245;61325720 ;1.96;82.98;
0.001519770;0.06; 31949705;62660096 ;1.96;63.16;
0.001520879;0.06; 31922949;88482673 ;2.77;80.86;
0.001442493;0.11; 38553953;56137190 ;1.46;86.16;
0.001541515;0.05; 31937866;60352839 ;1.89;63.79;
0.001502097;0.06; 31820675;58602982 ;1.84;72.55;
0.001557627;0.06; 35211594;55711846 ;1.58;70.59;
0.001421182;0.05; 29125407;44299056 ;1.52;86.75;
0.001435784;0.11; 31835530;61693031 ;1.94;100.00;
0.001523488;0.06; 31470049;59009201 ;1.88;62.50;
0.001444859;0.11; 32341070;47921768 ;1.48;0.00;
0.001820900;0.11; 29926673;44887474 ;1.50;82.12;
0.001486851;0.05; 30163491;45106102 ;1.50;84.78;
0.001519138;0.06; 38354312;59920794 ;1.56;100.00;
0.001576985;0.11; 31611884;60324269 ;1.91;100.00;
0.001587301;0.06; 31587990;60579687 ;1.92;83.02;
0.001428725;0.11; 43261948;51042724 ;1.18;47.37;
0.001518757;0.11; 29626913;46478523 ;1.57;84.63;
0.001512451;0.06; 31255736;48000315 ;1.54;56.25;
0.001432467;0.11; 32164160;48590483 ;1.51;81.93;
0.001431960;0.05; 29516207;46649280 ;1.58;83.02;
0.001518141;0.10; 31790847;48165636 ;1.52;85.60;
0.001508935;0.05; 25523606;61116987 ;2.39;70.11;
0.001448586;0.11; 24095221;46468832 ;1.93;66.67;
0.001385479;0.05; 23988802;45637517 ;1.90;72.77;
0.001539255;0.11; 32378892;60474462 ;1.87;77.10;
0.001521789;0.12; 29300107;60606143 ;2.07;76.25;
0.001506374;0.12; 26316357;59746544 ;2.27;100.00;
0.001383859;0.05; 24894331;41520215 ;1.67;71.78;
0.001435143;0.11; 18127879;43960984 ;2.43;56.25;
0.001418595;0.05; 18696119;46854117 ;2.51;72.95;
0.001369068;0.05; 19670353;45958841 ;2.34;68.76;
0.001580231;0.10; 18859268;44850744 ;2.38;62.16;
0.001396749;0.11; 18944795;45019778 ;2.38;53.33;
0.001391241;0.05; 18682216;42791678 ;2.29;73.20;
0.001700797;0.05; 18506632;44742635 ;2.42;68.68;
0.001405672;0.05; 19220341;44225386 ;2.30;78.12;
0.001405880;0.06; 18350720;42481792 ;2.31;0.00;
0.001373305;0.05; 18585571;44413343 ;2.39;66.73;
0.001406690;0.10; 20789480;46202990 ;2.22;60.14;
0.001439084;0.05; 24639639;57645431 ;2.34;73.69;
0.001366907;0.11; 19789564;45421590 ;2.30;70.83;
0.001416536;0.06; 18023536;43813417 ;2.43;73.84;
0.001383536;0.05; 18197901;44369122 ;2.44;100.00;
0.001385834;0.05; 19358970;44260360 ;2.29;73.47;
0.001401776;0.05; 19355242;45910631 ;2.37;100.00;
0.001388210;0.05; 18320625;45381833 ;2.48;69.53;
0.001378327;0.05; 19733619;48017107 ;2.43;43.75;
0.001454053;0.05; 19151363;45491986 ;2.38;42.86;
0.001593005;0.05; 19297638;46203333 ;2.39;51.67;
0.001376796;0.05; 18970088;46742657 ;2.46;42.86;
0.001369787;0.05; 18547285;45720209 ;2.47;71.96;
0.001495467;0.05; 18866899;43028802 ;2.28;67.59;
0.001380139;0.05; 19512525;42006179 ;2.15;60.20;
0.001375781;0.10; 22191411;45448443 ;2.05;74.53;
0.001506962;0.05; 18253874;43700318 ;2.39;58.80;
0.001393534;0.05; 21836986;45111796 ;2.07;55.65;
0.001437826;0.05; 18576679;45718511 ;2.46;75.00;
0.001384536;0.05; 19162570;45333176 ;2.37;69.11;
0.001445650;0.05; 18710959;44695884 ;2.39;66.13;
0.001385195;0.05; 18465872;44441468 ;2.41;75.00;
0.001390739;0.06; 18128556;41932190 ;2.31;78.12;
0.001531502;0.05; 18473016;42586448 ;2.31;74.08;
0.001384522;0.10; 18423471;44521968 ;2.42;37.50;
0.001415456;0.05; 22394292;54781682 ;2.45;0.00;
0.001390148;0.06; 18083110;43833456 ;2.42;65.17;
0.001589602;0.11; 19080371;43494054 ;2.28;64.79;
0.001410794;0.11; 18267981;44618765 ;2.44;64.32;
0.001814703;0.11; 18375901;42689163 ;2.32;77.42;
0.001588821;0.05; 18138383;44367428 ;2.45;62.92;
0.001372776;0.05; 18108295;43999503 ;2.43;45.00;
0.001398585;0.10; 18404461;44790914 ;2.43;65.45;
0.001391287;0.11; 18282872;44865838 ;2.45;73.00;
0.001427504;0.05; 18301454;43993650 ;2.40;72.67;
0.001415966;0.05; 18375434;44496572 ;2.42;42.00;
0.001397689;0.05; 20521789;47034902 ;2.29;74.59;
0.001405006;0.10; 18109177;44807351 ;2.47;65.12;
0.001627274;0.10; 18561296;44447771 ;2.39;100.00;
0.001390845;0.05; 18632937;44795233 ;2.40;67.22;
0.001386423;0.05; 19384237;45866202 ;2.37;52.94;
0.001419753;0.05; 18465273;43350368 ;2.35;62.60;
0.001365123;0.05; 18654774;44103234 ;2.36;66.42;
0.001396032;0.05; 18427171;44182924 ;2.40;66.63;
0.001620876;0.10; 18056305;43602807 ;2.41;70.28;
0.001371094;0.11; 19893490;46325900 ;2.33;69.20;
0.001537595;0.06; 19205942;44776968 ;2.33;73.59;
0.001533492;0.10; 18481219;43582905 ;2.36;72.78;
0.001368513;0.10; 18859515;44723389 ;2.37;77.42;
0.001416426;0.06; 17976969;43279772 ;2.41;72.73;
0.001382641;0.05; 19475800;43604539 ;2.24;67.17;
0.001386087;0.05; 18642576;43102206 ;2.31;75.00;
0.001475694;0.10; 18355473;43065476 ;2.35;76.67;
0.001522192;0.05; 18594140;43080923 ;2.32;46.15;
0.001373189;0.10; 19997011;44791535 ;2.24;72.98;
0.001406499;0.11; 18307892;43670381 ;2.39;66.27;
0.001418034;0.11; 18281774;42748406 ;2.34;50.00;
0.001387620;0.10; 19979316;47425444 ;2.37;100.00;
0.001384718;0.05; 18530126;44514298 ;2.40;52.08;
0.001394987;0.10; 18372441;44478559 ;2.42;67.74;
0.001460492;0.05; 18720096;45066910 ;2.41;42.86;
0.001377720;0.05; 18759867;44851029 ;2.39;42.86;
0.001376871;0.05; 19411284;45784583 ;2.36;51.16;
0.001371990;0.05; 20234908;46025345 ;2.27;69.57;
0.001391652;0.05; 28718956;53110740 ;1.85;51.16;
0.001457712;0.10; 18889756;44740863 ;2.37;100.00;
0.001453516;0.05; 19026202;46032701 ;2.42;52.27;
0.001839102;0.10; 18318305;43578185 ;2.38;61.90;
0.001417146;0.05; 18619345;43599140 ;2.34;72.68;
0.001396935;0.05; 21335217;46380103 ;2.17;45.16;
0.001413493;0.06; 30375785;41820824 ;1.38;100.00;
0.001431132;0.05; 18955584;45911192 ;2.42;61.33;
0.001466392;0.05; 18659163;44737025 ;2.40;52.17;
0.001376188;0.05; 18378328;44215886 ;2.41;77.42;
0.001439461;0.11; 18480161;43593146 ;2.36;73.13;
0.001374919;0.05; 18219866;43201681 ;2.37;58.22;
0.001407820;0.10; 18625218;43257934 ;2.32;61.92;
0.001446768;0.10; 18140189;42648446 ;2.35;77.42;
0.001403241;0.05; 18154617;42945468 ;2.37;60.19;
0.001372799;0.11; 21298617;44667556 ;2.10;70.09;
0.001388872;0.05; 21132011;46883187 ;2.22;67.63;
0.001656263;0.11; 18239260;43259875 ;2.37;73.45;
0.002425318;0.11; 19071200;44177128 ;2.32;100.00;
0.001426759;0.05; 18134340;44130559 ;2.43;74.33;
0.001376235;0.06; 18301762;43555811 ;2.38;65.52;
0.001399310;0.05; 28481700;43927226 ;1.54;58.80;
0.001400271;0.06; 18526329;42949147 ;2.32;77.42;
0.001394885;0.06; 18751639;43954332 ;2.34;57.47;
0.001379836;0.05; 19003169;43667782 ;2.30;55.32;
0.001411740;0.05; 19641627;45508430 ;2.32;76.32;
0.001367362;0.11; 27047515;45663299 ;1.69;65.00;
0.001413010;0.06; 18773131;43243459 ;2.30;56.54;
0.001386971;0.11; 18415664;44547866 ;2.42;65.26;
0.001371773;0.05; 18512972;43703930 ;2.36;66.53;
0.001390205;0.06; 18386236;45232445 ;2.46;64.75;
0.001636233;0.06; 18864365;45631236 ;2.42;56.00;
0.001384317;0.11; 18992643;45922038 ;2.42;72.87;
0.001451475;0.11; 18391295;44014731 ;2.39;64.94;
0.001430144;0.05; 19020846;43507732 ;2.29;66.67;
0.001374037;0.05; 21884018;48781356 ;2.23;69.32;
0.001394467;0.05; 18564065;43963255 ;2.37;75.86;
0.001377847;0.11; 18476194;44329822 ;2.40;75.00;
0.001374902;0.05; 19871262;41283743 ;2.08;77.14;
0.001370520;0.05; 20920528;45950250 ;2.20;63.16;
0.001382181;0.11; 18062966;44940214 ;2.49;73.98;
0.001415132;0.11; 19036449;42698869 ;2.24;65.19;
0.001401139;0.06; 18461636;42095002 ;2.28;42.86;
0.001372210;0.11; 18527293;42372960 ;2.29;65.66;
0.001742086;0.11; 18464755;43138822 ;2.34;66.53;
0.001417725;0.06; 18071794;42074056 ;2.33;82.86;
0.001382133;0.10; 19134854;42248275 ;2.21;54.84;
0.001386569;0.11; 18508491;42576051 ;2.30;63.27;
0.001382952;0.10; 18387285;43236246 ;2.35;37.29;
0.001428894;0.05; 18433168;43403925 ;2.35;66.55;
0.001393565;0.06; 23948660;42535139 ;1.78;60.00;
0.001440767;0.06; 18141098;43731250 ;2.41;100.00;
0.001440131;0.11; 18111670;43203055 ;2.39;58.12;
0.001400654;0.11; 18083410;43755971 ;2.42;61.76;
0.001459157;0.06; 18481771;44558880 ;2.41;66.70;
0.001398256;0.05; 18633704;44191698 ;2.37;75.62;
0.001378471;0.11; 19999393;45400205 ;2.27;75.00;
0.001395977;0.05; 44039809;63583883 ;1.44;73.50;
0.001379298;0.05; 19034559;44480728 ;2.34;77.42;
0.001751567;0.05; 18360559;45249967 ;2.46;73.78;
0.001412293;0.11; 19201077;45244683 ;2.36;67.54;
0.001489154;0.10; 18458868;46508657 ;2.52;59.46;
0.001369814;0.05; 18905472;43569290 ;2.30;50.79;
0.001501907;0.05; 20479746;48024118 ;2.34;55.79;
0.001605443;0.10; 19028328;45075428 ;2.37;50.00;
0.001586767;0.08; 19398349;46856152 ;2.42;55.92;
