tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001687663;0.05; 16952176; 9117262 ;0.54;13.48;
0.001455213;0.03; 21230267;21382176 ;1.01;4.03;
0.001422586;0.01;  9208109;10829355 ;1.18;;
0.001464844;0.01;  2920381; 1491196 ;0.51;;
