tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001468142;0.05;  9546497;12968417 ;1.36;36.28;
0.001548080;0.02; 26736103;18315692 ;0.69;75.31;
0.001446572;0.07; 14408509;11275797 ;0.78;;
0.001451654;0.01;  8250128;11013401 ;1.33;;
0.001508726;0.01;  2775705; 1638521 ;0.59;;
0.001522394;0.01;  3360476; 1635310 ;0.49;;
