tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001505359;0.03;  8690220;11915676 ;1.37;37.04;
0.001513399;0.06;  9001500; 4773417 ;0.53;81.58;
0.001438084;0.02;  9611836; 4254758 ;0.44;42.36;
0.001434544;0.02;  3877406; 3225914 ;0.83;;
0.001418660;0.01;  3322247; 1606113 ;0.48;;
