Modelo,Configuracion,Accuracy,stdAccuracy,errorMetrico
AdaBoostClassifier,[6 1 3 6 5],0.8949457042478441,0.011671626769875543,0.20706951203013862
AdaBoostClassifier,[6 1 3 3 5],0.8927130678328379,0.015130281863901106,0.3037641984261413
AdaBoostClassifier,[6 1 2 3 5],0.8845336953050144,0.012041983746354205,0.22993955322078122
AdaBoostClassifier,[6 1 4 3 5],0.8815382158563251,0.011333044266973473,0.33942402540379385
AdaBoostClassifier,[6 1 3 3 3],0.8812057964100424,0.015051936777543377,0.2294034904635508
AdaBoostClassifier,[6 1 1 3 1],0.8812034110561153,0.013570715647669786,0.26110913380659145
AdaBoostClassifier,[6 1 2 3 1],0.8804687220466338,0.01354980078884228,0.26463848861209305
AdaBoostClassifier,[6 1 1 3 2],0.8804651440157434,0.01467650836288868,0.2877978995695384
AdaBoostClassifier,[6 1 1 3 4],0.8797066014669926,0.018355329466135408,0.2840350785041501
AdaBoostClassifier,[4 1 3 6 1],0.8787286063569683,0.018237707774055298,0.2931545014736578
AdaBoostClassifier,[6 1 3 3 1],0.8782700220645238,0.012688412150579777,0.2672297981068543
AdaBoostClassifier,[6 1 1 3 3],0.8782658476951518,0.016705820564581083,0.2453997375473852
AdaBoostClassifier,[6 1 2 3 4],0.878239608801956,0.015182566940107604,0.4111402492890369
AdaBoostClassifier,[6 1 2 6 5],0.8769595857903063,0.019174840722300218,0.29548568135586617
AdaBoostClassifier,[4 1 2 6 1],0.87599439679026,0.01567006365756822,0.26167948252660705
AdaBoostClassifier,[6 1 4 3 4],0.875794621026895,0.01769198289987827,0.2914443135805345
AdaBoostClassifier,[6 1 3 2 5],0.8756215758052232,0.013161490965521444,0.2803645450090803
AdaBoostClassifier,[6 1 2 3 6],0.8755847098813285,0.016161151514169504,0.29623937413563106
AdaBoostClassifier,[4 1 6 6 1],0.8752738194060136,0.016254347119472472,0.3099265390313602
AdaBoostClassifier,[6 1 6 3 1],0.8743604269783528,0.012211492410803411,0.2904223756143165
AdaBoostClassifier,[4 1 2 6 5],0.8739920418044969,0.010196353654687011,0.32270813159280826
AdaBoostClassifier,[6 1 6 6 1],0.8738470761852056,0.01822127755107509,0.3305858020147326
AdaBoostClassifier,[6 1 3 4 5],0.8736247942412108,0.032606434844695886,0.2622447020928188
AdaBoostClassifier,[6 1 4 6 1],0.8735963152554879,0.01586895166153562,0.2990865422483787
AdaBoostClassifier,[4 1 6 6 4],0.8733542012543811,0.023014898299884522,0.35456592924825664
AdaBoostClassifier,[6 1 1 3 5],0.8726469793381323,0.01566152206644866,0.2254175326068747
AdaBoostClassifier,[6 1 3 3 6],0.8724050330967857,0.013315169544906344,0.2833331262453229
AdaBoostClassifier,[6 1 3 6 1],0.8719136501878466,0.03193977604820111,0.38388263785284926
AdaBoostClassifier,[6 4 3 3 2],0.8715537506758503,0.01683029599267269,0.31243088211404185
AdaBoostClassifier,[6 1 4 3 1],0.8713936430317848,0.01519830833048416,0.31262036385211983
AdaBoostClassifier,[4 1 1 6 1],0.8711832457111234,0.01909582209282106,0.3789836551060188
AdaBoostClassifier,[6 1 3 1 3],0.8706953306696882,0.015867255369531957,0.3077111971490661
AdaBoostClassifier,[6 1 1 3 6],0.8706941379927245,0.017422616356135207,0.2821112998069336
AdaBoostClassifier,[6 1 6 3 6],0.8706935416542431,0.010715351348110662,0.29338645210251824
AdaBoostClassifier,[4 1 2 3 6],0.8706601466992664,0.010738479831783729,0.26762125598424136
AdaBoostClassifier,[6 1 2 6 6],0.8704937972698763,0.011304311897529994,0.30102591408233886
AdaBoostClassifier,[6 1 1 6 1],0.8700049575724037,0.017200927887542704,0.3201195122908363
AdaBoostClassifier,[4 1 3 3 5],0.8696113281042134,0.01275271561085494,0.2887698545643995
AdaBoostClassifier,[6 1 3 4 1],0.869437652811736,0.017260990312687345,0.33547016995995715
AdaBoostClassifier,[6 1 4 3 6],0.8689486552567237,0.018722923930637302,0.2759947263973245
AdaBoostClassifier,[6 1 3 3 2],0.8687345697417854,0.01512705920067085,0.2849022697214125
AdaBoostClassifier,[6 5 3 4 5],0.8685792744616274,0.011254213175391967,0.4463337106958931
AdaBoostClassifier,[6 1 6 1 4],0.868548238332411,0.018183165122597825,0.2847614107478761
AdaBoostClassifier,[4 1 2 6 6],0.8685407443276147,0.0076128857894110615,0.2710923894268255
AdaBoostClassifier,[3 1 3 6 5],0.8684353733140064,0.02143470851181438,0.3307333426885272
AdaBoostClassifier,[6 1 2 1 6],0.8683297592695075,0.008758781437632934,0.32645616816137557
AdaBoostClassifier,[6 1 2 1 1],0.8683274534218779,0.018490937816098157,0.32430242047056107
AdaBoostClassifier,[6 1 1 6 4],0.868305547869397,0.013622467934821943,0.26992265339598337
AdaBoostClassifier,[6 1 4 1 1],0.8683026655598599,0.012179869862547169,0.31935756127498033
AdaBoostClassifier,[6 1 1 6 5],0.867916127331128,0.020780216729512836,0.295078673799366
AdaBoostClassifier,[6 1 2 1 5],0.8678783738434248,0.030963365210731758,0.36140395883155235
AdaBoostClassifier,[4 1 6 6 6],0.8678236257148126,0.014823446741253299,0.30370442564272176
AdaBoostClassifier,[1 1 3 6 1],0.867754189277834,0.017469940361188544,0.3583436783107262
AdaBoostClassifier,[6 5 2 3 2],0.8676320036614154,0.016014701864857216,0.31041703521973446
AdaBoostClassifier,[4 1 2 3 5],0.8675274848075265,0.018290801452021485,0.3012523638822878
AdaBoostClassifier,[6 1 2 6 1],0.8673613032650802,0.03036261437497592,0.4200892805743628
