Modelo,Configuracion,Accuracy,stdAccuracy,errorMetrico
KNeighborsClassifier,[6 1 3 6 1],0.8777798318325483,0.015037209111276964,0.26438258420381894
KNeighborsClassifier,[6 1 3 6 5],0.8758776994324743,0.01906969886465533,0.2741165504827832
KNeighborsClassifier,[6 1 3 3 5],0.872900646144019,0.017856263421211837,0.3076125569802012
KNeighborsClassifier,[6 1 2 6 1],0.8716986026563365,0.012775389302599112,0.3186150441127559
KNeighborsClassifier,[4 1 3 6 1],0.8704156479217604,0.0223017198063401,0.27083499131121186
KNeighborsClassifier,[6 1 2 3 5],0.8699149939807876,0.012168532982418677,0.27690156956390705
KNeighborsClassifier,[6 1 3 3 1],0.866292563659133,0.011921958657567634,0.28034752275917735
KNeighborsClassifier,[6 1 2 3 1],0.866290178305206,0.010901447751831559,0.30628143889658394
KNeighborsClassifier,[6 1 3 3 3],0.863119446597889,0.012398980240796656,0.3112089505178409
KNeighborsClassifier,[6 1 3 4 5],0.8627023806599023,0.017739769122134322,0.2851804929371663
KNeighborsClassifier,[6 1 2 6 5],0.8610527829713792,0.020189594126112886,0.30095155196543333
KNeighborsClassifier,[6 1 2 3 6],0.859448386904407,0.021428011929377353,0.317819671403911
KNeighborsClassifier,[6 1 4 6 1],0.8589311243313041,0.012031108103022681,0.3679097526700976
KNeighborsClassifier,[6 1 2 1 1],0.8584814840435342,0.015654546548429744,0.35015157921855317
KNeighborsClassifier,[6 1 4 3 1],0.8581907090464547,0.008182494147032525,0.330841422537247
KNeighborsClassifier,[6 1 6 6 1],0.857996103117506,0.01559448541763101,0.3609741778384965
KNeighborsClassifier,[6 1 3 1 5],0.8577813674667715,0.012376171310745051,0.33843365300499867
KNeighborsClassifier,[6 1 2 3 4],0.8577017114914425,0.006722604931475577,0.3381725310136237
KNeighborsClassifier,[4 1 2 6 1],0.857012082641579,0.013863546260436727,0.31972272167192617
KNeighborsClassifier,[6 1 3 1 3],0.856517979605224,0.01569607999467965,0.35343711429667507
KNeighborsClassifier,[4 1 4 6 1],0.8560476618705037,0.014119227506691586,0.33877357047588325
KNeighborsClassifier,[6 1 3 3 2],0.8555310394179735,0.012917611043020864,0.3238150656848035
KNeighborsClassifier,[6 1 1 3 3],0.855291907686803,0.014540508971257127,0.3070494649514594
KNeighborsClassifier,[6 1 3 4 1],0.8547677261613693,0.013709384615037833,0.2876839317609836
KNeighborsClassifier,[6 1 3 6 3],0.8540753771840898,0.0207030737942973,0.3081147132020468
KNeighborsClassifier,[6 1 2 3 2],0.8540717991531993,0.017203874694541408,0.3701482880427433
KNeighborsClassifier,[6 1 1 3 5],0.8540654251529372,0.0202869468131313,0.3297212298804693
KNeighborsClassifier,[6 4 2 3 1],0.8535452322738386,0.012819292644418908,0.3333992861542613
KNeighborsClassifier,[6 5 2 3 1],0.8533197798688057,0.018372553245915198,0.40520979394797296
KNeighborsClassifier,[4 1 6 6 1],0.8531624700239808,0.011769178726534789,0.38837117629856943
KNeighborsClassifier,[6 1 3 3 4],0.8528117359413203,0.0122151550090922,0.32739653387594003
KNeighborsClassifier,[6 1 2 1 4],0.8526845831027485,0.01954675047195925,0.30555202865408426
KNeighborsClassifier,[6 1 1 3 2],0.852601824795754,0.014019158703883015,0.3190502932902358
KNeighborsClassifier,[6 1 4 1 4],0.8522015080243497,0.01160582511919263,0.3605892791794785
KNeighborsClassifier,[4 1 1 6 1],0.8522003551005349,0.01788813379175726,0.3408476545768737
KNeighborsClassifier,[3 1 3 6 1],0.8521134235792236,0.010960265371040293,0.3235241004394605
KNeighborsClassifier,[6 1 1 3 1],0.8521110382252968,0.019437142363443113,0.2893563509762219
KNeighborsClassifier,[6 1 2 1 5],0.8520045304185244,0.011351539210120885,0.3379387583376857
KNeighborsClassifier,[6 6 3 3 1],0.8518689248017175,0.019603849238343525,0.4086541162222502
KNeighborsClassifier,[6 1 6 3 1],0.8518683284632358,0.020267660062442395,0.3464698256293237
KNeighborsClassifier,[6 1 4 3 4],0.8518337408312959,0.011053940885532845,0.375945397555925
KNeighborsClassifier,[6 1 1 6 5],0.8517594323793085,0.012830392711748854,0.33057585718865773
KNeighborsClassifier,[6 3 3 3 5],0.8516693163751988,0.012824166533375406,0.5342726674664333
KNeighborsClassifier,[5 1 3 6 1],0.8515895634228435,0.024595467403286664,0.337032015726643
KNeighborsClassifier,[6 1 1 3 4],0.8513447432762836,0.0197060554323813,0.3239258608975977
KNeighborsClassifier,[6 1 6 3 4],0.8513447432762836,0.010419205747023222,0.40350994123295575
KNeighborsClassifier,[6 1 2 6 6],0.851283204205866,0.017246236971492458,0.3467167879112681
KNeighborsClassifier,[6 6 6 1 5],0.851027733831919,0.012356435271491278,0.39594535978058926
KNeighborsClassifier,[4 1 3 3 1],0.8509068188248609,0.015628938138058334,0.34272657569667325
KNeighborsClassifier,[1 1 3 6 1],0.8508939113841016,0.015903425650547788,0.35951265966479495
KNeighborsClassifier,[5 1 2 6 1],0.8507802387458652,0.01900289631949862,0.30880632327936597
KNeighborsClassifier,[4 1 6 6 6],0.8507545886367828,0.016304704565695487,0.3708318970330364
KNeighborsClassifier,[4 1 6 6 4],0.8505193921785649,0.023967211567970943,0.35387683784456797
KNeighborsClassifier,[4 5 2 6 1],0.8502534877031497,0.014128485978298737,0.36698751065736956
KNeighborsClassifier,[6 1 4 6 5],0.8500065918788053,0.00892047343799433,0.3919851709831609
KNeighborsClassifier,[6 4 4 3 1],0.8498777506112469,0.020432843438411896,0.3605962047690726
