index,0
[6 1 2 3 5],0.8699945641591483
[6 1 3 6 5],0.8671817193483482
[6 1 2 6 5],0.866773219964951
[6 1 3 3 5],0.8665764749789057
[6 1 2 3 6],0.8665695787629
[6 1 2 3 1],0.8649635717530992
[6 1 2 6 6],0.8635571493476991
[6 1 6 6 6],0.8625503018108652
[6 1 2 3 4],0.8621442363860583
[6 1 2 1 6],0.8591261277341469
[6 1 6 6 5],0.8583269779970143
[6 1 2 1 2],0.8573164795222951
[6 1 2 3 2],0.8559072174985396
[4 1 6 6 6],0.8546930778217693
[6 4 2 3 6],0.8528862692282729
[6 1 3 6 6],0.8520854968520803
[6 1 3 3 1],0.852083468553255
[6 1 6 1 6],0.8516774031284481
[6 1 3 6 3],0.8508770364120206
[6 1 2 6 2],0.8506762348283248
[6 1 3 4 5],0.8502738203414033
[6 1 6 6 3],0.8488673979360032
[6 1 2 6 3],0.8482597196079704
[4 1 6 6 5],0.8476609657947686
[6 1 4 6 5],0.847054504446031
[6 3 2 6 1],0.8466455994028687
[6 1 3 3 4],0.8462472415135978
[6 1 6 6 2],0.8458505062633866
[6 3 3 3 5],0.8458468553255015
[6 4 6 1 6],0.8454391672616343
[6 4 4 3 6],0.8452399883169989
[6 6 3 3 5],0.8450399980528331
[6 1 3 3 2],0.8448379794898422
[6 5 6 6 6],0.8446367722463816
[6 3 2 3 2],0.8444335367040955
[6 1 6 3 6],0.8440372071136496
[6 3 2 3 1],0.844031122217174
[6 1 2 3 3],0.8440299052378789
[6 5 6 6 1],0.8434275004867917
[6 3 2 3 6],0.8434270948270266
[6 6 2 3 5],0.8432283215421563
[6 1 6 4 6],0.8432283215421561
[6 6 2 3 6],0.8430307652365808
[6 1 3 3 6],0.842827529694295
[6 1 4 6 6],0.8428275296942948
[6 1 6 1 2],0.8428246900759394
[4 1 3 3 1],0.8426190205750632
[6 1 2 4 5],0.8418235217758163
[6 3 6 1 4],0.8414117771142987
[6 1 1 6 6],0.8412186830661387
[6 1 6 3 2],0.8410182871422082
[6 1 6 3 5],0.8408203251768676
[6 4 3 3 5],0.8406138443564615
[6 1 6 4 4],0.8406126273771661
[4 6 6 1 6],0.8404077691958202
[6 6 4 3 6],0.8402057506328292
[6 1 3 5 5],0.8400118452651393
[6 5 3 3 5],0.8392086389303562
[6 1 4 1 5],0.8392082332705912
[4 1 3 6 6],0.8387993282274291
[6 1 6 4 1],0.838798922567664
[6 1 3 4 6],0.8383944797819174
[6 1 1 6 5],0.8381997630946973
[6 4 6 6 5],0.8375969526838449
[6 1 2 4 6],0.8375933017459596
[4 1 2 3 6],0.8373896605439086
[6 6 6 6 2],0.8371929155578635
[6 3 3 3 2],0.8367872557928214
[6 1 2 5 6],0.8363840299863698
[6 4 2 6 6],0.8361840397222041
[6 1 3 1 2],0.835987700395924
[6 1 3 2 5],0.8349804471993251
[6 4 3 6 5],0.8347816739144545
[6 3 3 6 5],0.8347759946777439
[6 1 1 3 5],0.8347735607191537
[6 1 6 4 2],0.834574787434283
[6 5 3 6 1],0.8345711364963977
[6 1 4 3 6],0.8345695138573376
[6 4 3 6 2],0.8343723632115271
[6 4 6 4 1],0.8337699584604401
[6 3 6 6 6],0.833566317258389
[6 6 3 6 5],0.833564288959564
[6 1 2 5 5],0.833371194911404
[4 1 4 6 6],0.8331651197507627
[6 1 6 4 5],0.8329691860842475
[6 5 6 1 6],0.832965129486597
[6 4 3 6 6],0.8329606672291815
[6 4 3 4 2],0.8327582430064255
[6 5 4 3 5],0.8325639319789705
[4 5 6 6 5],0.8319651781657689
[6 3 3 3 4],0.8317558577270072
[6 6 3 6 6],0.8315522165249563
[6 4 6 6 6],0.8311514246770948
[6 6 6 4 6],0.830949406114104
[4 1 3 6 3],0.8309469721555137
[6 1 6 5 6],0.8307518498085285
[6 5 1 6 5],0.8303514636204323
[6 1 3 4 2],0.8303486240020769
[6 3 6 1 6],0.8303474070227818
[4 1 2 6 2],0.8295458233270591
[6 4 6 4 6],0.8295364931524631
[6 1 4 4 5],0.8285377588109301
[5 1 2 6 5],0.8281377782825988
[6 3 3 4 5],0.8281333160251834
[6 5 6 3 5],0.8279377880184331
[5 1 3 6 5],0.8273333549685209
[5 1 6 6 1],0.8273333549685209
[6 5 1 6 1],0.8265232524177323
[4 1 3 3 2],0.8265232524177323
[6 3 6 1 1],0.8263192055559161
[6 1 2 4 4],0.8261212435905756
[6 1 1 6 3],0.8259216589861751
[6 1 1 4 2],0.8253164146167327
[4 5 2 1 1],0.8251087168170314
[4 1 3 6 2],0.8249152171091063
[6 3 2 3 3],0.8249140001298111
[6 6 4 6 6],0.8249111605114556
[4 1 6 4 5],0.8247180664632958
[6 2 3 6 5],0.8245115856428896
[6 1 5 6 6],0.8241075485169078
[6 1 5 6 5],0.8239124261699228
[6 1 2 2 5],0.8237120302459922
[6 1 6 5 5],0.8235120399818264
[6 5 1 6 2],0.8235087947037061
[6 5 6 1 3],0.8235035211267607
[4 4 6 1 6],0.8235023041474655
