Modelo,Configuracion,Accuracy,stdAccuracy,errorMetrico
GradientBoostingClassifier,[6 4 1 6 5],0.8708015724627259,0.015147683975811047,0.3467028284120011
VotingClassifier,[6 5 4 3 2],0.8707911788794143,0.015985207513292504,0.3649546994390909
VotingClassifier,[6 5 2 3 1],0.8706630960862836,0.021317720590935563,0.3742629256725212
GradientBoostingClassifier,[6 3 1 4 4],0.8706601466992664,0.019512473058903454,0.3403061631090989
VotingClassifier,[6 6 1 3 5],0.8706538830061665,0.020603939328034882,0.3318636683827471
GradientBoostingClassifier,[5 6 3 3 4],0.8705484896661366,0.023071915692586403,0.3648977255921476
RandomForestClassifier,[4 1 3 3 5],0.8705250050552891,0.011962667905434012,0.31500216885534826
GradientBoostingClassifier,[6 4 2 4 5],0.8704788546980419,0.023460445506548418,0.3794179040638746
VotingClassifier,[6 5 2 3 2],0.8703322975381799,0.0210481830824184,0.2775318833928076
VotingClassifier,[6 6 3 3 5],0.8703256732668498,0.019042751896614127,0.3882951904177897
GradientBoostingClassifier,[6 5 3 6 4],0.8702973695620754,0.012268577127927744,0.39463613805601133
GradientBoostingClassifier,[4 5 3 3 3],0.8702272727272728,0.013191610782664958,0.3887485437115889
VotingClassifier,[6 4 1 3 2],0.8699266503667481,0.02210788177106567,0.31190819813017184
VotingClassifier,[6 3 2 3 4],0.8698482568936742,0.007136910325898003,0.3557866523808897
GradientBoostingClassifier,[6 3 4 3 5],0.8698095823095823,0.01437953341074256,0.4122338256543005
VotingClassifier,[6 6 3 3 1],0.8697101794978831,0.014660881831339925,0.359236730987299
GradientBoostingClassifier,[6 3 2 6 3],0.8696343355509063,0.007652111177417546,0.3574909042086294
VotingClassifier,[6 6 3 3 4],0.8696114154070382,0.017395561098709118,0.3609021704004555
VotingClassifier,[6 4 2 3 5],0.8695590644120056,0.013570105275946634,0.33661532968741625
GradientBoostingClassifier,[6 1 2 4 4],0.8695034357129681,0.01864584663674125,0.27119574030879345
GradientBoostingClassifier,[3 1 6 6 5],0.8694273149399308,0.013831311555930913,0.3412461497855661
VotingClassifier,[6 5 1 3 2],0.869423629707884,0.016415022911143298,0.3236328269838663
VotingClassifier,[6 5 1 3 5],0.8694230155025429,0.011161549031122384,0.3855714105342015
GradientBoostingClassifier,[4 1 3 6 4],0.8689486552567237,0.013665710134456856,0.28880153998958785
GradientBoostingClassifier,[4 4 3 3 6],0.8688850231552223,0.01329319420738718,0.28113296129045057
VotingClassifier,[6 4 3 3 2],0.8688814969792427,0.013582896495419841,0.3487392082608408
GradientBoostingClassifier,[4 6 6 6 3],0.8688791461952562,0.013656034290763465,0.4192649862404436
GradientBoostingClassifier,[4 3 3 3 1],0.8687253607469584,0.01564169605748841,0.3420569157600326
ExtraTreesClassifier,[4 1 3 3 5],0.8686838156256321,0.008640964434209406,0.2604452336446569
GradientBoostingClassifier,[6 4 3 4 3],0.8686387785326406,0.01602301212340477,0.3249903838857722
RandomForestClassifier,[6 4 2 3 2],0.8686334892686711,0.02168050498932321,0.3326026057474735
GradientBoostingClassifier,[6 4 3 4 2],0.8686311384846845,0.015073335441071424,0.26153956461677325
VotingClassifier,[6 4 2 3 6],0.8686293753966948,0.017434550498147683,0.34799608206084826
VotingClassifier,[6 3 2 3 5],0.8686129980247627,0.010461485291402412,0.362318774110712
AdaBoostClassifier,[6 5 4 3 5],0.8685798766681121,0.016253286931848483,0.4325403733570336
GradientBoostingClassifier,[6 2 2 3 1],0.8684864929333891,0.017589347225979306,0.3265346417201052
RandomForestClassifier,[6 4 3 3 3],0.8683960600860386,0.016328475555625714,0.32740448780570164
GradientBoostingClassifier,[5 1 2 6 5],0.8683883455582722,0.018798725411449092,0.2501032440882969
GradientBoostingClassifier,[6 5 4 6 4],0.8683014410305837,0.01646435113276291,0.4524754295279286
ExtraTreesClassifier,[6 6 3 3 2],0.8679429464726486,0.013143065412269679,0.39939251904286777
GradientBoostingClassifier,[6 2 2 3 4],0.8679106231928347,0.017391456930840682,0.3469121277954515
RandomForestClassifier,[6 4 1 3 5],0.8679102277473405,0.01604496873571268,0.32169892479227385
ExtraTreesClassifier,[6 5 3 3 3],0.867875897287662,0.009841989746889645,0.45856640640580604
VotingClassifier,[4 1 1 3 4],0.8678510798830519,0.015847295097167008,0.3672011752917785
RandomForestClassifier,[6 4 1 3 2],0.8677261613691931,0.022367295528927945,0.2809603478103998
GradientBoostingClassifier,[4 1 4 6 3],0.8677261613691931,0.015442183544878375,0.28495913445779564
RandomForestClassifier,[5 1 2 6 1],0.8676512536554964,0.023454109633383863,0.3334488824444895
GradientBoostingClassifier,[6 5 4 2 1],0.8676254854019847,0.01972036157006326,0.4267901849020461
VotingClassifier,[6 5 3 3 1],0.8674551015895634,0.014767594475761352,0.41618902202981456
GradientBoostingClassifier,[4 5 1 6 2],0.8673767917925117,0.015305491660862104,0.3199506117105074
RandomForestClassifier,[6 6 3 3 2],0.8672100895648699,0.012363463360240676,0.4220395500158706
AdaBoostClassifier,[6 4 3 3 2],0.8671848186370154,0.015105959385332704,0.3386767575830841
GradientBoostingClassifier,[6 1 2 5 4],0.8671454767726161,0.013255415993252088,0.2965362693603138
GradientBoostingClassifier,[4 1 5 6 4],0.8671364878469726,0.015069988170539068,0.3107308680899458
GradientBoostingClassifier,[4 1 4 3 6],0.8669926650366747,0.016299103484106573,0.280036606960011
GradientBoostingClassifier,[5 1 2 6 2],0.8669243492017834,0.02640002844004296,0.2520735017092675
VotingClassifier,[6 5 2 3 5],0.8669015271956448,0.015390667788792368,0.35854209141504345
VotingClassifier,[6 6 1 3 2],0.8667845429065537,0.02104090304592458,0.3570796296870465
GradientBoostingClassifier,[6 1 2 4 3],0.8667481662591687,0.01630093721347998,0.3401332620327544
VotingClassifier,[6 5 2 3 6],0.86665522474346,0.01933110769058324,0.31149073128900895
GradientBoostingClassifier,[4 1 3 1 3],0.8665500330095256,0.009544930827231892,0.3042048906152381
VotingClassifier,[6 6 1 3 1],0.8665328880672669,0.02493110036810111,0.3529780778159776
RandomForestClassifier,[6 6 1 3 1],0.8665293100363767,0.025418973783624614,0.3716072466186794
ExtraTreesClassifier,[6 4 3 3 2],0.8664590140811959,0.012995233970065878,0.34747029399417784
KNeighborsClassifier,[6 1 2 3 1],0.866290178305206,0.010901447751831559,0.30628143889658394
GradientBoostingClassifier,[4 4 4 3 2],0.8661818687430477,0.012833798216927062,0.3712853385373638
GradientBoostingClassifier,[6 2 2 6 5],0.8661551752509462,0.018921258502200042,0.40735534255094985
GradientBoostingClassifier,[5 1 3 3 4],0.8661412713785508,0.012706466601436706,0.32117497878303203
AdaBoostClassifier,[6 1 2 3 3],0.8660480648816268,0.01296740440458104,0.3336200246033585
RandomForestClassifier,[6 6 2 3 1],0.8660474685431451,0.013381982022622457,0.3501325240982178
RandomForestClassifier,[6 4 3 3 1],0.8660146699266503,0.016932312658367518,0.2921349711021881
GradientBoostingClassifier,[6 3 3 6 4],0.8659794541479583,0.014504326290261034,0.3548845260637899
GradientBoostingClassifier,[6 1 2 2 5],0.8659373651661152,0.021233258875807418,0.3332814359709609
VotingClassifier,[6 6 2 3 5],0.8659151129739365,0.013268321656793805,0.3618128881226481
GradientBoostingClassifier,[6 3 2 5 6],0.8659151129739364,0.013442049279215315,0.3662745101447659
VotingClassifier,[6 5 3 6 5],0.8659096931155755,0.019594317170106245,0.40544863062407216
VotingClassifier,[6 5 3 3 5],0.8659084887026063,0.019473324934225798,0.4502055482951031
GradientBoostingClassifier,[4 1 6 4 2],0.8658942077107543,0.021052585252054383,0.4100511772876728
VotingClassifier,[6 4 3 3 3],0.8657261571734173,0.01137386154869535,0.3411214371145393
VotingClassifier,[6 5 2 3 3],0.8656724237606591,0.0158294614263662,0.3687829390137292
GradientBoostingClassifier,[3 1 3 5 1],0.8656430415888143,0.010253176865290356,0.28353690728246217
GradientBoostingClassifier,[4 5 2 6 4],0.8656221349820165,0.013776693489401392,0.3611188145314171
GradientBoostingClassifier,[5 5 3 6 1],0.8654656904896445,0.01409924616642553,0.3912322972334276
RandomForestClassifier,[6 5 2 3 2],0.8654243146890206,0.015277494615964532,0.3263484089742398
AdaBoostClassifier,[6 1 3 3 2],0.8653121831951814,0.006267034452534306,0.3354036776281443
ExtraTreesClassifier,[6 3 3 3 3],0.8652689296880508,0.014509929243651071,0.4275914809846009
GradientBoostingClassifier,[6 4 4 3 3],0.8652324925362608,0.015855460356628444,0.3037720817818223
VotingClassifier,[6 6 1 3 4],0.8650366748166259,0.022800084551344267,0.3790397986273681
GradientBoostingClassifier,[6 4 3 6 3],0.8649956510496251,0.021170604266908963,0.3335646357877626
GradientBoostingClassifier,[4 4 6 4 1],0.8649384338682901,0.011237180077299036,0.2998495934808953
RandomForestClassifier,[6 3 2 3 5],0.8649268921327744,0.00828744480012523,0.3469314002368817
GradientBoostingClassifier,[4 6 2 4 5],0.8649080843461295,0.011014771098147946,0.3145728736822725
VotingClassifier,[6 6 2 3 1],0.8648202039477606,0.015617611875873174,0.3458899482349909
ExtraTreesClassifier,[6 4 3 3 1],0.8647921760391197,0.014174604440719562,0.335313652638217
GradientBoostingClassifier,[6 6 3 4 3],0.8647611603469757,0.017221162849836963,0.3141433296779767
VotingClassifier,[6 5 1 3 1],0.8647225020268776,0.017137940581330297,0.3990357952859877
RandomForestClassifier,[6 5 1 3 2],0.8647175883841486,0.014990845275165575,0.4119755731648824
RandomForestClassifier,[6 5 3 3 1],0.864714517357443,0.016470458427482387,0.3776847873111311
RandomForestClassifier,[6 6 3 3 5],0.8646799874741051,0.0123144491355099,0.4154338559251444
GradientBoostingClassifier,[4 6 4 6 5],0.8646659535955241,0.020190654890433538,0.3656275869742332
RandomForestClassifier,[6 5 4 3 5],0.8646468661174544,0.01803786898786125,0.4081540351033853
VotingClassifier,[6 3 2 3 2],0.8645484143962012,0.01841077012038992,0.3701022832555612
GradientBoostingClassifier,[6 3 3 4 6],0.8645225557723502,0.017015734034330654,0.27093606962227873
RandomForestClassifier,[5 1 3 6 1],0.8644805051224725,0.025486744231810327,0.3058017512332455
GradientBoostingClassifier,[4 6 2 4 1],0.8644582410994281,0.011353522284504288,0.2707973850607365
RandomForestClassifier,[6 1 4 1 1],0.864456511713706,0.01892748112844141,0.3287823037867585
RandomForestClassifier,[6 6 3 3 1],0.8643335917466756,0.018806286487453482,0.3577713428709117
VotingClassifier,[4 4 6 3 6],0.864273960365782,0.015526994785548004,0.3177218270871963
VotingClassifier,[6 3 3 3 4],0.8642704341898023,0.013137622627560458,0.38149194324769103
VotingClassifier,[6 5 3 6 1],0.8642342087806796,0.02369125419032303,0.3005238618460758
GradientBoostingClassifier,[6 4 2 6 6],0.8641874076599614,0.01045540224216368,0.34059124658032625
GradientBoostingClassifier,[6 6 6 6 4],0.8641822934424367,0.01174460346806335,0.3456045708393753
GradientBoostingClassifier,[6 4 3 5 3],0.8641669075492604,0.013569954870302459,0.3753820048886856
RandomForestClassifier,[3 1 3 6 5],0.8639762425374051,0.016387674401039984,0.3525713448289849
RandomForestClassifier,[6 1 4 6 5],0.8639651948799079,0.018744461460140617,0.34866096643577
GradientBoostingClassifier,[4 1 2 5 6],0.8639574044776834,0.01744545839916872,0.3652504550968657
GradientBoostingClassifier,[4 1 4 4 1],0.8638702219615082,0.02183554248115577,0.33182725517327205
RandomForestClassifier,[6 4 2 3 1],0.8638141809290953,0.01177915840630407,0.2718881886747102
AdaBoostClassifier,[6 4 3 3 1],0.8638141809290953,0.016439702175075042,0.3260969291482109
RandomForestClassifier,[6 6 3 3 4],0.8637955758245374,0.016343147085844802,0.3841449729105075
VotingClassifier,[6 6 2 3 4],0.8637920496485577,0.02542460153936186,0.37267428922803403
RandomForestClassifier,[6 4 4 3 2],0.8637855849925951,0.013968573033562585,0.3376706566490389
AdaBoostClassifier,[6 1 2 1 1],0.8637618751152925,0.015173957087669,0.3402911755912237
GradientBoostingClassifier,[4 6 1 4 5],0.8637111079150488,0.014462367312566013,0.3666999835935165
VotingClassifier,[6 4 2 1 5],0.8637105086533391,0.0179195723989497,0.3752623741296515
RandomForestClassifier,[6 5 2 3 5],0.8637038107626342,0.020982231919407214,0.3510682175021649
VotingClassifier,[6 5 3 4 5],0.8636682805800453,0.01405363946896697,0.4199403796479243
VotingClassifier,[6 3 3 3 1],0.8635983063987119,0.012970854338065248,0.3301299755764967
GradientBoostingClassifier,[3 4 3 3 1],0.8635089125719138,0.011063434166850688,0.3210834678795012
RandomForestClassifier,[6 4 2 1 5],0.8634642120907042,0.018045896920989537,0.3510916992019814
VotingClassifier,[6 5 3 3 2],0.8634581105169341,0.008728438290380051,0.35506995742104097
VotingClassifier,[4 1 2 3 1],0.8634472972585593,0.012930707414518952,0.3118617455579929
ExtraTreesClassifier,[6 6 3 3 1],0.8633544039596874,0.01694928806257507,0.3582937299732581
VotingClassifier,[6 6 3 3 3],0.8633401114271608,0.01595308750082635,0.3711818029815127
VotingClassifier,[6 5 4 3 1],0.8631992727808762,0.011686719171561838,0.4829673351632407
GradientBoostingClassifier,[6 5 3 4 4],0.8631816977405211,0.012684780886975036,0.4008711983388549
KNeighborsClassifier,[6 1 3 3 3],0.8631194465978891,0.012398980240796656,0.3112089505178409
GradientBoostingClassifier,[6 1 5 6 6],0.8630093724531378,0.016475628602750092,0.3082987591870974
VotingClassifier,[6 5 4 1 5],0.8629818064144974,0.014049247046790073,0.5210863932985222
GradientBoostingClassifier,[6 3 3 5 5],0.8629655056125645,0.01228433218613855,0.39279789587585856
GradientBoostingClassifier,[4 3 3 6 5],0.8629396107337284,0.016259822220076388,0.4085138316690777
RandomForestClassifier,[6 5 2 3 4],0.8629323842559137,0.007028574989810763,0.3122202528634825
GradientBoostingClassifier,[4 5 6 3 3],0.8629293732234911,0.011340472707763385,0.4423613863043399
RandomForestClassifier,[6 4 3 3 5],0.8629293732234908,0.021292943596446512,0.3916759122539435
RandomForestClassifier,[6 1 3 1 1],0.8628648100661935,0.016776410087925006,0.34799174426917184
RandomForestClassifier,[6 6 6 3 1],0.8628630210507484,0.02245328837365973,0.3944511917985877
AdaBoostClassifier,[6 4 1 3 2],0.862836185819071,0.020322834867791042,0.30561763356096755
RandomForestClassifier,[6 1 3 6 4],0.862836185819071,0.018984507450175214,0.34360211339879
VotingClassifier,[4 6 2 3 6],0.8628270528221161,0.01526079142110039,0.3752962408786626
VotingClassifier,[6 1 5 3 4],0.8627140505613836,0.01664338604869882,0.41334830170008585
GradientBoostingClassifier,[6 2 3 4 5],0.8626854795972443,0.016105433112021398,0.3577623883085737
RandomForestClassifier,[6 3 2 3 1],0.8626197149502056,0.014334408786005559,0.3996549623953408
VotingClassifier,[6 4 2 3 1],0.8625916870415647,0.0066330855580687105,0.3281306601350282
GradientBoostingClassifier,[6 6 3 6 4],0.8625802205035379,0.014683633530373684,0.4455436407390128
VotingClassifier,[6 5 1 3 3],0.8624898656118714,0.01911304862819944,0.3915064643493285
RandomForestClassifier,[6 5 2 3 1],0.8624824951477779,0.017110574735780624,0.3660487784094079
AdaBoostClassifier,[6 5 3 4 5],0.8624409837645132,0.015310220161314562,0.4569884751175206
GradientBoostingClassifier,[5 1 3 6 3],0.8622484829128074,0.01440910655214046,0.2664701015721482
GradientBoostingClassifier,[4 1 6 5 1],0.8622417182031737,0.015812051834266257,0.29303633618710073
RandomForestClassifier,[6 6 2 3 2],0.8621247561061613,0.016987358841082996,0.3431624142058665
AdaBoostClassifier,[6 1 3 3 4],0.8621026894865527,0.02916000296503778,0.2697226969889196
GradientBoostingClassifier,[4 3 3 3 2],0.8620930663700408,0.015269072126294112,0.3858376765341209
ExtraTreesClassifier,[6 5 2 3 2],0.8619851134557017,0.015482937837555522,0.3139488145303466
VotingClassifier,[6 4 4 3 5],0.8619519920990509,0.007565374150195958,0.3755590475261252
VotingClassifier,[6 5 3 3 4],0.8619501854795972,0.009182481127041049,0.4669050240496253
GradientBoostingClassifier,[6 6 3 6 3],0.8618885023155223,0.020162916819750992,0.4055693878686717
VotingClassifier,[6 4 4 3 6],0.8618391358518066,0.018973194966775055,0.3478191602991068
GradientBoostingClassifier,[4 3 3 3 5],0.8618181818181817,0.012439938348549095,0.3732506533270435
GradientBoostingClassifier,[6 6 5 3 1],0.8617479055597868,0.017238838941281538,0.38487636734560826
GradientBoostingClassifier,[4 5 2 6 3],0.8617050874403815,0.013722352733274526,0.41458112345684267
