Model,mean_test_score,mean_fit_time,mean_score_time,values,params
SVC,0.5496070726915521,14.022021484375,0.035318303108215335,"[ 0.50735294  0.59313725  0.57248157  0.47665848  0.55282555  0.61425061
  0.54545455  0.53316953  0.58476658  0.51597052]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5419941060903732,13.871371579170226,0.03544559478759766,"[ 0.53186275  0.56372549  0.53316953  0.48648649  0.57248157  0.56511057
  0.4963145   0.55528256  0.59213759  0.52334152]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5405206286836935,14.291628575325012,0.03865814208984375,"[ 0.52696078  0.47794118  0.45945946  0.52825553  0.57002457  0.56511057
  0.58476658  0.58968059  0.52825553  0.57493857]","{'C': 2, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5402750491159135,14.313237237930299,0.03898587226867676,"[ 0.52696078  0.47794118  0.45700246  0.52825553  0.57002457  0.56511057
  0.58476658  0.58968059  0.52825553  0.57493857]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5402750491159135,14.314702010154724,0.038828063011169436,"[ 0.52696078  0.47794118  0.45700246  0.52825553  0.57002457  0.56511057
  0.58476658  0.58968059  0.52825553  0.57493857]","{'C': 5, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5402750491159135,14.344869089126586,0.03899750709533691,"[ 0.52696078  0.47794118  0.45700246  0.52825553  0.57002457  0.56511057
  0.58476658  0.58968059  0.52825553  0.57493857]","{'C': 50, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5402750491159135,14.285288190841674,0.038663411140441896,"[ 0.52696078  0.47794118  0.45700246  0.52825553  0.57002457  0.56511057
  0.58476658  0.58968059  0.52825553  0.57493857]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5397838899803536,14.274980306625366,0.03875589370727539,"[ 0.51960784  0.47794118  0.45945946  0.52825553  0.57002457  0.56511057
  0.58476658  0.58968059  0.52825553  0.57493857]","{'C': 1, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.442788672447204,0.04037003517150879,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.455873775482178,0.04060821533203125,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.50379810333252,0.04028983116149902,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 50, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.507130479812622,0.040485262870788574,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 50, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.415647768974305,0.040111851692199704,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.453600692749024,0.040075159072875975,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 5, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.447105407714844,0.04008440971374512,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 2, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.488886451721191,0.04009058475494385,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 1, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.43652868270874,0.04005310535430908,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 2, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.459620809555053,0.040123939514160156,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 1, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.438671016693116,0.04012143611907959,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.537819253438114,14.433194065093994,0.04021165370941162,"[ 0.56372549  0.5122549   0.57493857  0.45454545  0.56756757  0.58968059
  0.48894349  0.4987715   0.58476658  0.54299754]","{'C': 5, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5284872298624754,14.372373127937317,0.03934168815612793,"[ 0.53186275  0.52205882  0.52579853  0.54054054  0.5036855   0.46191646
  0.53808354  0.4987715   0.62899263  0.53316953]","{'C': 1, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5284872298624754,14.378009700775147,0.039262914657592775,"[ 0.53186275  0.52205882  0.52579853  0.54054054  0.5036855   0.46191646
  0.53808354  0.4987715   0.62899263  0.53316953]","{'C': 50, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5284872298624754,14.37959418296814,0.03947193622589111,"[ 0.53186275  0.52205882  0.52579853  0.54054054  0.5036855   0.46191646
  0.53808354  0.4987715   0.62899263  0.53316953]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5284872298624754,14.338965654373169,0.03912782669067383,"[ 0.53186275  0.52205882  0.52579853  0.54054054  0.5036855   0.46191646
  0.53808354  0.4987715   0.62899263  0.53316953]","{'C': 2, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5284872298624754,14.345770168304444,0.03916709423065186,"[ 0.53186275  0.52205882  0.52579853  0.54054054  0.5036855   0.46191646
  0.53808354  0.4987715   0.62899263  0.53316953]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5284872298624754,14.341421604156494,0.039200973510742185,"[ 0.53186275  0.52205882  0.52579853  0.54054054  0.5036855   0.46191646
  0.53808354  0.4987715   0.62899263  0.53316953]","{'C': 5, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 0.01, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.271413993835449,0.03747339248657226,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 1, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.2931574344635,0.03755230903625488,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 1, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.296850800514221,0.037805914878845215,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 50, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.303781580924987,0.03958175182342529,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 2, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.28752007484436,0.03783447742462158,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 2, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.253878903388976,0.037424683570861816,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.325349712371827,0.03806083202362061,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 50, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.301309156417847,0.03782587051391602,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 5, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.270942306518554,0.03772799968719483,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 5, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.28515031337738,0.037851715087890626,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.322474813461303,0.03772063255310058,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.5213654223968566,14.270460724830627,0.037540435791015625,"[ 0.56127451  0.57598039  0.47174447  0.4963145   0.54299754  0.52088452
  0.50614251  0.52579853  0.54299754  0.46928747]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.49975442043222,14.063736963272095,0.03578493595123291,"[ 0.51960784  0.44362745  0.55036855  0.5012285   0.48157248  0.52088452
  0.53316953  0.48894349  0.47665848  0.48157248]","{'C': 1, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.4960707269155206,14.007790446281433,0.03555879592895508,"[ 0.51960784  0.45588235  0.55036855  0.50859951  0.45208845  0.53071253
  0.50614251  0.49140049  0.46191646  0.48402948]","{'C': 50, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.4960707269155206,14.053267884254456,0.03568155765533447,"[ 0.51715686  0.44362745  0.54791155  0.52088452  0.44963145  0.53562654
  0.50859951  0.4963145   0.45945946  0.48157248]","{'C': 50, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.4955795677799607,14.011506652832031,0.03555765151977539,"[ 0.51715686  0.45098039  0.55036855  0.50614251  0.44226044  0.51842752
  0.52579853  0.48894349  0.47911548  0.47665848]","{'C': 2, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.49287819253438114,13.997324180603027,0.03797404766082764,"[ 0.51960784  0.44852941  0.54791155  0.50859951  0.44717445  0.52579853
  0.51351351  0.48402948  0.45700246  0.47665848]","{'C': 5, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.49214145383104124,14.09472415447235,0.03563101291656494,"[ 0.52205882  0.45343137  0.54791155  0.51351351  0.43734644  0.52334152
  0.51105651  0.48157248  0.44717445  0.48402948]","{'C': 1, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.4911591355599214,14.038728380203247,0.035539984703063965,"[ 0.49754902  0.45343137  0.55282555  0.51842752  0.44471744  0.51597052
  0.51105651  0.48402948  0.45454545  0.47911548]","{'C': 2, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.4906679764243615,13.994294667243958,0.0355637788772583,"[ 0.51470588  0.45343137  0.54545455  0.49140049  0.45208845  0.52579853
  0.51351351  0.48157248  0.45454545  0.47420147]","{'C': 5, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.4904223968565815,14.062403512001037,0.0358043909072876,"[ 0.51715686  0.44362745  0.54545455  0.49385749  0.43980344  0.52088452
  0.50859951  0.4987715   0.45454545  0.48157248]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.48968565815324167,14.001745009422303,0.03560452461242676,"[ 0.50735294  0.45343137  0.54545455  0.51597052  0.43734644  0.51597052
  0.51351351  0.47665848  0.45454545  0.47665848]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.4894400785854617,14.006238269805909,0.03552687168121338,"[ 0.51470588  0.45098039  0.55036855  0.48894349  0.44471744  0.52579853
  0.50614251  0.49140049  0.44471744  0.47665848]","{'C': 100, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1, 'kernel': 'poly', 'max_iter': 100000}"
SVC,0.48428290766208254,13.995783805847168,0.035764002799987794,"[ 0.4877451   0.45343137  0.55036855  0.48402948  0.42014742  0.52825553
  0.50614251  0.49140049  0.44717445  0.47420147]","{'C': 10, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000}"
