Model,mean_test_score,std_test_score,mean_fit_time,mean_score_time,params
SVC,0.8467083133109082,0.024406767842286105,191.83554151058198,0.01761128902435303,"{'C': 10, 'kernel': 'poly', 'decision_function_shape': 'ovo'}"
SVC,0.8467083133109082,0.024406767842286105,189.23446366786956,0.015532302856445312,"{'C': 10, 'kernel': 'poly', 'decision_function_shape': 'ovr'}"
SVC,0.8457472369053339,0.028363782371347193,196.57685997486115,0.013920760154724121,"{'C': 25, 'kernel': 'poly', 'decision_function_shape': 'ovr'}"
SVC,0.8457472369053339,0.028363782371347193,202.35260391235352,0.0157015323638916,"{'C': 25, 'kernel': 'poly', 'decision_function_shape': 'ovo'}"
SVC,0.8455069678039404,0.024861262358015224,221.82164151668547,0.013611388206481934,"{'C': 100, 'kernel': 'poly', 'decision_function_shape': 'ovo'}"
SVC,0.8455069678039404,0.024861262358015224,207.22036056518556,0.01190805435180664,"{'C': 100, 'kernel': 'poly', 'decision_function_shape': 'ovr'}"
SVC,0.8447861604997597,0.023771609256449576,221.72873017787933,0.013641619682312011,"{'C': 50, 'kernel': 'poly', 'decision_function_shape': 'ovr'}"
SVC,0.8447861604997597,0.023771609256449576,216.32455248832701,0.01580057144165039,"{'C': 50, 'kernel': 'poly', 'decision_function_shape': 'ovo'}"
SVC,0.8447861604997597,0.02245709890015785,165.55126492977143,0.01588442325592041,"{'C': 1, 'kernel': 'poly', 'decision_function_shape': 'ovr'}"
SVC,0.8447861604997597,0.02245709890015785,165.97892990112305,0.01705949306488037,"{'C': 1, 'kernel': 'poly', 'decision_function_shape': 'ovo'}"
SVC,0.8349351273426238,0.021035204741809338,1.7586443424224854,0.07287869453430176,"{'C': 1, 'kernel': 'rbf', 'decision_function_shape': 'ovr'}"
SVC,0.8349351273426238,0.021035204741809338,1.7834367036819458,0.06400063037872314,"{'C': 1, 'kernel': 'rbf', 'decision_function_shape': 'ovo'}"
SVC,0.8267659778952426,0.020297340714479663,1.7709597587585448,0.06781132221221924,"{'C': 25, 'kernel': 'rbf', 'decision_function_shape': 'ovr'}"
SVC,0.8267659778952426,0.020297340714479663,1.6720815420150756,0.0610792875289917,"{'C': 25, 'kernel': 'rbf', 'decision_function_shape': 'ovo'}"
SVC,0.8267659778952426,0.020006159751807903,1.8437698841094972,0.06703972816467285,"{'C': 10, 'kernel': 'rbf', 'decision_function_shape': 'ovr'}"
SVC,0.8267659778952426,0.020006159751807903,1.8246162176132201,0.0670328140258789,"{'C': 10, 'kernel': 'rbf', 'decision_function_shape': 'ovo'}"
SVC,0.8265257087938491,0.020506398223071473,1.9202927589416503,0.07164056301116943,"{'C': 100, 'kernel': 'rbf', 'decision_function_shape': 'ovo'}"
SVC,0.8265257087938491,0.020506398223071473,1.6684592485427856,0.061104559898376466,"{'C': 50, 'kernel': 'rbf', 'decision_function_shape': 'ovr'}"
SVC,0.8265257087938491,0.020506398223071473,1.7123959541320801,0.06625304222106934,"{'C': 100, 'kernel': 'rbf', 'decision_function_shape': 'ovr'}"
SVC,0.8265257087938491,0.020506398223071473,1.807106351852417,0.07520391941070556,"{'C': 50, 'kernel': 'rbf', 'decision_function_shape': 'ovo'}"
SVC,0.7897645362806343,0.021922206193366593,6.808739447593689,0.021123528480529785,"{'C': 50, 'kernel': 'linear', 'decision_function_shape': 'ovo'}"
SVC,0.7897645362806343,0.021922206193366593,7.277526187896728,0.020423316955566408,"{'C': 50, 'kernel': 'linear', 'decision_function_shape': 'ovr'}"
SVC,0.7895242671792407,0.022053336821693834,3.726669359207153,0.0196150541305542,"{'C': 25, 'kernel': 'linear', 'decision_function_shape': 'ovo'}"
SVC,0.7895242671792407,0.022053336821693834,3.4440574645996094,0.018316435813903808,"{'C': 25, 'kernel': 'linear', 'decision_function_shape': 'ovr'}"
SVC,0.7892839980778472,0.022128950884631026,13.373685574531555,0.01844754219055176,"{'C': 100, 'kernel': 'linear', 'decision_function_shape': 'ovo'}"
SVC,0.7892839980778472,0.022128950884631026,13.453315711021423,0.022533679008483888,"{'C': 100, 'kernel': 'linear', 'decision_function_shape': 'ovr'}"
SVC,0.7890437289764536,0.022562973425575412,1.7979293584823608,0.022345876693725585,"{'C': 10, 'kernel': 'linear', 'decision_function_shape': 'ovr'}"
SVC,0.7890437289764536,0.022562973425575412,1.5887638568878173,0.020331764221191408,"{'C': 10, 'kernel': 'linear', 'decision_function_shape': 'ovo'}"
SVC,0.7888034598750601,0.0222927376517372,0.3177176952362061,0.02332477569580078,"{'C': 1, 'kernel': 'linear', 'decision_function_shape': 'ovo'}"
SVC,0.7888034598750601,0.0222927376517372,0.28683295249938967,0.01867549419403076,"{'C': 1, 'kernel': 'linear', 'decision_function_shape': 'ovr'}"
SVC,0.07087938491110043,0.011488197246622974,0.4807464838027954,0.050686001777648926,"{'C': 10, 'kernel': 'sigmoid', 'decision_function_shape': 'ovo'}"
SVC,0.07087938491110043,0.011488197246622974,0.45439882278442384,0.044866323471069336,"{'C': 1, 'kernel': 'sigmoid', 'decision_function_shape': 'ovo'}"
SVC,0.07087938491110043,0.011488197246622974,0.4891380548477173,0.04508264064788818,"{'C': 1, 'kernel': 'sigmoid', 'decision_function_shape': 'ovr'}"
SVC,0.07087938491110043,0.011488197246622974,0.49070847034454346,0.047971367835998535,"{'C': 100, 'kernel': 'sigmoid', 'decision_function_shape': 'ovo'}"
SVC,0.07087938491110043,0.011488197246622974,0.49369206428527834,0.044742369651794435,"{'C': 25, 'kernel': 'sigmoid', 'decision_function_shape': 'ovr'}"
