2,-55,-57,-55,-58,-67
2,-53,-56,-53,-66,-69
2,-53,-70,-51,-57,-68
2,-54,-58,-56,-67,-70
2,-51,-56,-51,-55,-66
2,-54,-58,-57,-65,-69
2,-52,-58,-50,-64,-71
2,-55,-59,-51,-63,-71
2,-53,-56,-52,-68,-70
2,-57,-58,-51,-60,-67
2,-53,-64,-54,-63,-71
2,-55,-56,-55,-58,-68
2,-54,-66,-54,-65,-71
2,-69,-57,-54,-60,-67
2,-56,-61,-52,-62,-68
2,-62,-58,-51,-55,-69
2,-56,-59,-50,-71,-68
2,-78,-66,-52,-64,-67
2,-57,-62,-52,-65,-68
2,-59,-62,-53,-58,-71
2,-59,-62,-51,-64,-69
2,-71,-69,-54,-67,-72
2,-67,-59,-61,-56,-71
2,-59,-75,-51,-69,-68
2,-66,-63,-59,-58,-73
2,-76,-59,-51,-60,-68
2,-62,-60,-54,-66,-70
2,-65,-60,-54,-71,-72
2,-58,-62,-54,-58,-67
2,-61,-59,-55,-75,-71
2,-62,-64,-51,-56,-68
2,-59,-58,-53,-72,-72
2,-59,-58,-57,-55,-71
2,-62,-58,-57,-70,-72
2,-62,-57,-50,-62,-71
2,-60,-68,-57,-71,-73
2,-64,-57,-57,-64,-76
2,-62,-59,-51,-67,-66
2,-61,-58,-53,-68,-70
2,-60,-59,-58,-58,-75
2,-66,-57,-54,-68,-70
2,-59,-57,-54,-64,-66
2,-61,-66,-59,-59,-69
2,-63,-58,-58,-63,-67
2,-61,-58,-57,-70,-69
2,-62,-82,-57,-55,-75
2,-62,-58,-59,-70,-75
2,-62,-59,-56,-54,-71
2,-63,-58,-50,-69,-75
2,-62,-58,-58,-63,-71
2,-63,-58,-58,-61,-70
2,-61,-58,-57,-54,-67
2,-61,-58,-60,-69,-71
2,-62,-58,-58,-58,-68
2,-62,-58,-60,-61,-68
2,-62,-57,-57,-69,-66
2,-60,-56,-59,-54,-71
2,-61,-58,-58,-69,-67
2,-60,-58,-58,-66,-73
2,-60,-58,-51,-62,-70
2,-61,-58,-55,-69,-66
2,-60,-58,-55,-64,-68
2,-60,-74,-51,-69,-74
2,-60,-58,-57,-64,-66
2,-61,-58,-54,-60,-70
2,-60,-66,-60,-68,-70
2,-60,-58,-58,-55,-66
2,-63,-66,-50,-65,-74
2,-62,-66,-59,-64,-70
2,-62,-66,-55,-59,-71
2,-59,-56,-51,-55,-67
2,-62,-74,-60,-70,-76
2,-60,-58,-51,-57,-70
2,-62,-57,-58,-58,-77
2,-60,-73,-54,-62,-74
2,-60,-57,-58,-58,-67
2,-59,-61,-55,-58,-74
2,-59,-56,-53,-64,-66
2,-61,-56,-56,-54,-67
2,-59,-57,-59,-71,-70
2,-57,-62,-55,-61,-68
2,-59,-62,-53,-62,-66
2,-54,-57,-58,-53,-67
2,-59,-63,-57,-69,-67
2,-59,-59,-58,-63,-72
2,-57,-61,-59,-66,-77
2,-56,-58,-54,-58,-68
2,-62,-58,-57,-81,-68
2,-59,-58,-57,-73,-69
2,-60,-57,-57,-68,-69
2,-61,-57,-53,-63,-69
2,-61,-58,-55,-57,-74
2,-59,-57,-59,-66,-69
2,-59,-57,-59,-60,-70
2,-66,-58,-52,-62,-75
2,-65,-59,-56,-64,-75
2,-66,-65,-59,-65,-72
2,-66,-58,-53,-63,-73
2,-65,-57,-58,-66,-71
2,-59,-57,-55,-60,-72
2,-65,-62,-59,-57,-68
2,-64,-57,-59,-66,-72
2,-60,-57,-55,-60,-72
2,-62,-65,-59,-66,-68
2,-60,-61,-59,-65,-71
2,-60,-57,-59,-57,-68
2,-60,-64,-59,-65,-71
2,-63,-57,-52,-57,-74
2,-59,-61,-55,-65,-73
2,-61,-58,-53,-66,-68
2,-63,-57,-59,-54,-72
2,-65,-56,-53,-61,-69
2,-60,-57,-58,-64,-67
2,-65,-60,-53,-61,-70
2,-64,-59,-55,-65,-71
2,-64,-62,-55,-58,-71
2,-64,-61,-56,-62,-71
2,-62,-68,-57,-63,-75
2,-62,-59,-52,-57,-67
2,-62,-58,-61,-68,-70
2,-60,-65,-54,-72,-68
2,-53,-57,-56,-63,-72
2,-64,-56,-60,-61,-76
2,-63,-58,-58,-61,-72
2,-63,-65,-52,-65,-69
2,-62,-58,-52,-63,-69
2,-60,-58,-58,-66,-69
2,-62,-64,-51,-66,-71
2,-60,-59,-59,-57,-75
2,-60,-59,-51,-62,-71
2,-62,-59,-51,-62,-75
2,-62,-60,-51,-63,-75
2,-73,-58,-50,-67,-72
2,-60,-58,-51,-66,-69
2,-77,-63,-50,-59,-67
2,-63,-58,-60,-66,-78
2,-66,-61,-51,-63,-67
2,-63,-59,-51,-59,-70
2,-63,-59,-54,-70,-68
2,-62,-59,-62,-64,-79
2,-69,-59,-51,-68,-67
2,-64,-59,-51,-59,-68
2,-62,-59,-51,-69,-78
2,-65,-59,-56,-68,-68
2,-66,-61,-56,-69,-73
2,-68,-59,-62,-65,-78
2,-62,-60,-51,-57,-68
2,-63,-61,-62,-65,-71
2,-62,-59,-51,-59,-71
2,-63,-61,-61,-65,-68
2,-69,-58,-51,-59,-70
2,-62,-60,-52,-68,-68
2,-69,-58,-54,-59,-71
2,-62,-61,-51,-65,-68
2,-69,-57,-61,-59,-69
2,-61,-60,-51,-65,-78
2,-62,-58,-61,-59,-69
2,-61,-59,-51,-65,-68
2,-64,-59,-56,-65,-73
2,-62,-59,-51,-65,-74
2,-63,-60,-51,-69,-74
2,-62,-59,-51,-58,-73
2,-61,-63,-51,-65,-78
2,-60,-58,-51,-69,-69
2,-63,-60,-61,-65,-70
2,-61,-60,-51,-65,-72
2,-59,-57,-56,-67,-71
2,-70,-58,-52,-65,-68
2,-60,-59,-56,-62,-68
2,-74,-63,-61,-64,-67
2,-61,-58,-51,-59,-69
2,-67,-62,-62,-65,-67
2,-62,-60,-51,-65,-68
2,-57,-59,-56,-65,-74
2,-55,-60,-53,-59,-68
2,-68,-59,-56,-63,-74
2,-57,-59,-59,-66,-67
2,-59,-67,-50,-63,-69
2,-61,-58,-54,-55,-71
2,-60,-58,-57,-69,-72
2,-55,-59,-53,-58,-67
2,-62,-59,-57,-62,-73
2,-57,-61,-54,-61,-67
2,-65,-60,-60,-69,-75
2,-62,-68,-52,-57,-74
2,-69,-59,-60,-68,-68
2,-67,-59,-51,-54,-70
2,-67,-59,-58,-67,-68
2,-60,-59,-58,-55,-74
2,-61,-61,-52,-55,-71
2,-63,-60,-58,-60,-68
2,-62,-64,-53,-65,-72
2,-62,-59,-56,-61,-70
2,-62,-58,-53,-66,-72
2,-64,-59,-57,-60,-70
2,-60,-61,-54,-60,-69
2,-60,-62,-56,-55,-73
2,-59,-58,-57,-61,-70
2,-62,-65,-52,-55,-73
2,-59,-60,-56,-66,-69
2,-60,-60,-52,-60,-71
2,-62,-64,-56,-60,-74
2,-62,-61,-55,-60,-70
2,-58,-64,-53,-66,-70
2,-62,-60,-57,-56,-73
2,-62,-61,-53,-65,-69
2,-60,-64,-57,-61,-70
2,-62,-58,-55,-65,-70
2,-61,-64,-53,-61,-70
2,-59,-58,-57,-65,-74
2,-62,-64,-53,-55,-69
2,-59,-60,-57,-65,-73
2,-59,-64,-53,-63,-69
2,-61,-60,-54,-60,-71
2,-60,-60,-56,-60,-68
2,-61,-60,-57,-60,-69
2,-60,-59,-55,-60,-72
2,-62,-62,-52,-55,-69
2,-58,-60,-56,-61,-70
2,-62,-61,-54,-59,-68
2,-63,-59,-52,-54,-69
2,-59,-60,-54,-62,-69
2,-62,-61,-54,-62,-70
2,-61,-59,-55,-61,-69
2,-60,-59,-54,-59,-69
2,-61,-58,-54,-53,-69
