9,-55,-72,-57,-76,-67
9,-57,-66,-55,-68,-68
9,-61,-70,-55,-73,-72
9,-57,-62,-55,-66,-68
9,-56,-72,-54,-68,-70
9,-66,-71,-54,-74,-70
9,-59,-72,-54,-68,-70
9,-57,-70,-53,-70,-70
9,-59,-65,-53,-68,-67
9,-64,-65,-54,-66,-71
9,-55,-75,-53,-65,-69
9,-62,-72,-55,-68,-66
9,-57,-68,-56,-68,-65
9,-60,-67,-54,-67,-68
9,-58,-66,-57,-70,-71
9,-63,-67,-57,-73,-71
9,-59,-67,-52,-69,-69
9,-61,-73,-58,-73,-68
9,-54,-67,-58,-69,-65
9,-60,-83,-52,-72,-70
9,-59,-65,-59,-66,-69
9,-61,-87,-52,-71,-71
9,-54,-65,-52,-72,-67
9,-60,-65,-58,-68,-69
9,-57,-71,-53,-74,-68
9,-57,-66,-52,-67,-66
9,-58,-65,-58,-74,-68
9,-59,-65,-53,-69,-68
9,-63,-83,-52,-72,-70
9,-55,-67,-52,-68,-65
9,-58,-82,-52,-70,-71
9,-55,-86,-54,-73,-65
9,-61,-67,-53,-71,-70
9,-56,-67,-54,-68,-67
9,-65,-65,-54,-71,-68
9,-60,-84,-54,-69,-67
9,-62,-65,-52,-69,-67
9,-59,-74,-56,-70,-68
9,-56,-74,-53,-73,-69
9,-63,-76,-54,-67,-68
9,-59,-68,-55,-75,-71
9,-60,-68,-56,-70,-70
9,-63,-68,-57,-68,-71
9,-58,-71,-54,-71,-70
9,-57,-73,-54,-70,-69
9,-60,-70,-54,-71,-71
9,-61,-74,-59,-68,-70
9,-60,-65,-54,-68,-69
9,-56,-68,-54,-68,-69
9,-60,-64,-56,-71,-72
9,-55,-66,-56,-69,-68
9,-56,-66,-58,-69,-69
9,-61,-64,-62,-68,-69
9,-63,-71,-59,-68,-70
9,-58,-65,-69,-69,-69
9,-63,-78,-68,-71,-68
9,-60,-69,-64,-68,-69
9,-60,-85,-59,-69,-70
9,-55,-77,-56,-69,-66
9,-60,-74,-54,-68,-70
9,-60,-67,-52,-68,-72
9,-59,-65,-56,-68,-69
9,-59,-77,-54,-68,-69
