11,-57,-67,-50,-68,-67
11,-54,-67,-52,-66,-67
11,-51,-62,-51,-65,-67
11,-48,-65,-54,-64,-65
11,-56,-61,-54,-69,-65
11,-53,-63,-53,-65,-61
11,-46,-69,-54,-65,-60
11,-50,-64,-53,-70,-64
11,-46,-68,-56,-65,-58
11,-54,-62,-54,-71,-58
11,-48,-63,-53,-65,-66
11,-51,-67,-53,-70,-63
11,-58,-66,-53,-69,-63
11,-53,-70,-50,-66,-59
11,-56,-68,-53,-68,-66
11,-49,-62,-53,-66,-66
11,-51,-63,-53,-66,-59
11,-48,-69,-54,-65,-57
11,-53,-69,-55,-70,-59
11,-47,-62,-50,-69,-68
11,-57,-69,-55,-66,-59
11,-47,-65,-54,-69,-68
11,-50,-68,-55,-65,-59
11,-51,-66,-54,-67,-67
11,-47,-65,-54,-65,-65
11,-50,-68,-51,-69,-66
11,-52,-66,-51,-66,-65
11,-47,-66,-55,-70,-64
11,-52,-67,-51,-66,-65
11,-51,-68,-53,-63,-63
11,-50,-62,-53,-67,-68
11,-47,-68,-51,-69,-60
11,-53,-67,-55,-65,-69
11,-59,-69,-51,-71,-68
11,-53,-67,-55,-68,-64
11,-47,-63,-55,-64,-62
11,-58,-69,-55,-72,-62
11,-53,-68,-55,-68,-64
11,-52,-67,-50,-67,-65
11,-58,-62,-57,-68,-65
11,-47,-64,-48,-66,-64
11,-60,-62,-54,-67,-69
11,-48,-67,-51,-69,-72
11,-55,-66,-52,-72,-65
11,-47,-65,-54,-67,-66
11,-56,-63,-51,-70,-61
11,-55,-64,-54,-68,-63
11,-56,-65,-55,-69,-61
11,-56,-63,-51,-68,-70
11,-61,-63,-60,-71,-60
11,-66,-65,-56,-68,-73
11,-65,-65,-52,-69,-63
11,-65,-64,-50,-73,-68
11,-60,-64,-56,-68,-75
11,-63,-63,-62,-68,-71
11,-62,-64,-58,-67,-72
11,-61,-62,-64,-67,-70
11,-72,-63,-58,-67,-72
11,-62,-68,-54,-67,-71
11,-68,-63,-58,-67,-71
11,-62,-67,-60,-66,-71
11,-63,-63,-59,-69,-64
11,-64,-64,-55,-67,-66
11,-63,-66,-55,-67,-67
11,-62,-68,-67,-68,-70
11,-63,-65,-60,-68,-71
11,-63,-65,-65,-68,-70
11,-62,-65,-58,-68,-63
11,-63,-64,-62,-70,-69
11,-62,-63,-57,-70,-75
