4,-55,-67,-48,-67,-68
4,-55,-57,-51,-64,-69
4,-60,-57,-53,-62,-67
4,-58,-57,-50,-63,-69
4,-53,-62,-47,-63,-67
4,-58,-56,-47,-66,-67
4,-59,-57,-48,-73,-68
4,-63,-63,-48,-79,-67
4,-59,-67,-48,-62,-67
4,-55,-66,-54,-80,-73
4,-64,-57,-47,-69,-68
4,-55,-66,-54,-84,-73
4,-63,-64,-48,-69,-70
4,-62,-57,-54,-62,-68
4,-53,-61,-50,-78,-67
4,-54,-63,-50,-63,-67
4,-55,-63,-46,-62,-68
4,-57,-64,-48,-76,-67
4,-56,-63,-47,-69,-66
4,-57,-62,-53,-62,-66
4,-63,-59,-51,-62,-66
4,-59,-61,-54,-82,-66
4,-53,-62,-47,-89,-74
4,-57,-59,-54,-76,-67
4,-63,-62,-50,-65,-67
4,-61,-62,-49,-78,-70
4,-55,-57,-47,-69,-71
4,-57,-67,-48,-62,-75
4,-53,-57,-46,-69,-66
4,-56,-67,-54,-63,-71
4,-65,-57,-46,-86,-67
4,-61,-61,-52,-63,-71
4,-57,-62,-48,-69,-68
4,-65,-62,-54,-86,-67
4,-60,-57,-51,-69,-67
4,-57,-67,-48,-85,-67
4,-53,-57,-46,-63,-75
4,-57,-62,-48,-69,-67
4,-65,-57,-46,-76,-67
4,-57,-62,-49,-84,-67
4,-65,-62,-50,-62,-73
4,-60,-62,-50,-69,-71
4,-55,-57,-49,-81,-67
4,-64,-62,-46,-63,-67
4,-54,-57,-49,-68,-74
4,-64,-62,-46,-63,-67
4,-55,-66,-54,-68,-67
4,-65,-62,-46,-79,-67
4,-55,-61,-50,-80,-67
4,-54,-56,-50,-82,-66
4,-65,-66,-50,-66,-67
4,-53,-57,-54,-63,-67
4,-53,-62,-46,-81,-73
4,-65,-67,-54,-63,-67
4,-55,-62,-46,-69,-71
4,-65,-62,-54,-66,-67
4,-56,-57,-46,-62,-74
4,-62,-61,-50,-82,-66
4,-55,-56,-48,-63,-67
4,-54,-61,-54,-82,-67
4,-60,-59,-50,-81,-67
4,-59,-62,-50,-83,-71
4,-53,-59,-50,-69,-67
4,-56,-56,-46,-81,-67
4,-65,-63,-54,-69,-75
4,-65,-57,-49,-81,-67
4,-53,-62,-54,-69,-74
4,-65,-56,-47,-66,-74
4,-53,-59,-46,-81,-67
4,-55,-61,-51,-75,-67
4,-59,-62,-46,-81,-67
4,-65,-59,-54,-63,-67
4,-56,-64,-51,-63,-67
4,-59,-67,-47,-80,-70
4,-59,-62,-51,-81,-70
4,-59,-62,-50,-81,-70
4,-56,-62,-54,-69,-67
4,-65,-67,-50,-81,-67
4,-56,-57,-46,-62,-67
4,-65,-67,-54,-69,-74
4,-56,-62,-47,-63,-67
4,-56,-62,-48,-69,-67
4,-65,-67,-47,-80,-67
4,-53,-62,-54,-69,-67
4,-55,-67,-48,-80,-67
4,-56,-62,-54,-69,-74
4,-64,-61,-47,-71,-70
4,-60,-56,-47,-69,-67
4,-55,-61,-48,-81,-67
4,-65,-57,-54,-63,-75
4,-53,-61,-50,-66,-70
4,-65,-66,-48,-69,-67
4,-59,-56,-48,-65,-66
4,-53,-66,-47,-62,-67
4,-59,-64,-51,-75,-74
4,-53,-57,-47,-80,-67
4,-65,-62,-54,-62,-74
4,-60,-59,-48,-65,-69
4,-55,-57,-47,-63,-67
4,-53,-62,-48,-80,-67
4,-53,-64,-46,-63,-67
4,-55,-67,-54,-69,-74
4,-53,-62,-46,-63,-67
4,-56,-67,-54,-68,-74
4,-53,-62,-46,-81,-67
4,-55,-67,-48,-68,-74
4,-53,-57,-49,-65,-67
4,-55,-67,-54,-62,-74
4,-53,-57,-49,-67,-67
4,-53,-64,-46,-62,-70
4,-66,-62,-54,-69,-74
4,-55,-67,-46,-79,-67
4,-56,-62,-50,-74,-70
4,-53,-61,-50,-72,-67
4,-55,-61,-47,-66,-70
4,-66,-67,-48,-63,-74
4,-55,-61,-49,-69,-67
4,-65,-57,-46,-81,-67
4,-59,-57,-48,-69,-70
4,-59,-57,-50,-66,-70
4,-54,-66,-48,-75,-74
4,-54,-61,-49,-65,-67
4,-54,-62,-50,-74,-67
4,-66,-62,-47,-80,-67
4,-53,-57,-54,-69,-67
4,-53,-62,-46,-81,-67
4,-55,-67,-49,-69,-74
4,-53,-62,-46,-69,-67
4,-53,-59,-48,-71,-67
4,-53,-64,-50,-66,-70
4,-66,-57,-54,-69,-73
4,-53,-62,-47,-62,-67
4,-66,-67,-54,-69,-73
4,-56,-63,-47,-62,-67
4,-66,-57,-54,-69,-67
4,-55,-62,-47,-62,-67
4,-66,-67,-54,-69,-67
4,-55,-56,-47,-80,-74
4,-66,-62,-54,-69,-67
4,-53,-62,-50,-62,-70
4,-53,-57,-49,-63,-67
4,-55,-62,-54,-67,-67
4,-66,-56,-50,-65,-67
4,-55,-67,-48,-63,-67
4,-66,-57,-46,-80,-67
4,-53,-67,-50,-81,-67
4,-53,-67,-54,-69,-74
4,-56,-62,-48,-81,-67
4,-66,-67,-54,-69,-74
4,-55,-57,-49,-81,-67
4,-53,-67,-54,-62,-74
4,-53,-57,-47,-69,-67
4,-65,-61,-49,-73,-70
4,-53,-67,-54,-81,-67
4,-54,-56,-47,-80,-66
4,-56,-67,-48,-68,-67
4,-53,-57,-54,-62,-66
4,-65,-65,-47,-69,-67
4,-54,-61,-50,-63,-66
4,-53,-67,-48,-62,-67
4,-56,-57,-47,-69,-66
4,-53,-64,-48,-74,-70
4,-66,-67,-54,-62,-74
4,-53,-67,-47,-74,-70
4,-53,-57,-47,-80,-67
4,-66,-67,-54,-63,-74
4,-53,-62,-47,-81,-67
4,-59,-62,-54,-70,-67
4,-59,-67,-54,-74,-66
4,-66,-62,-49,-63,-70
4,-66,-62,-50,-69,-67
4,-56,-57,-49,-78,-67
4,-56,-62,-54,-69,-74
4,-66,-67,-47,-80,-67
4,-53,-62,-54,-69,-74
4,-66,-67,-46,-81,-67
4,-56,-62,-54,-69,-67
4,-53,-59,-50,-74,-70
4,-65,-62,-50,-71,-70
4,-61,-64,-49,-71,-67
4,-56,-67,-49,-69,-74
4,-66,-62,-49,-66,-67
4,-54,-62,-49,-80,-67
4,-66,-57,-54,-81,-67
4,-54,-66,-47,-80,-67
4,-56,-59,-50,-69,-66
4,-54,-58,-51,-63,-69
4,-53,-62,-47,-69,-74
4,-56,-62,-50,-63,-67
4,-53,-56,-54,-80,-67
4,-66,-56,-51,-69,-67
4,-55,-62,-49,-62,-74
4,-59,-67,-47,-69,-67
4,-60,-62,-48,-69,-74
4,-56,-64,-51,-69,-70
4,-60,-57,-47,-81,-67
4,-53,-62,-54,-69,-67
4,-53,-59,-47,-71,-67
4,-60,-67,-51,-72,-67
4,-56,-57,-47,-81,-67
