tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001615856;0.03; 11436019; 9035709 ;0.79;18.00;
0.001534160;0.04;  8768382; 7859268 ;0.90;50.00;
0.001447431;0.04;  9138540; 8224990 ;0.90;38.10;
0.001449175;0.01;  8610576;12430716 ;1.44;;
