tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001538504;0.05; 10300130; 6605326 ;0.64;13.11;
0.001440791;0.03; 22159053;17798090 ;0.80;44.37;
0.001494513;0.03;  2406210; 1530453 ;0.64;;
0.001503857;0.02;  2455629; 1360418 ;0.55;;
0.001485368;0.02;  3321710; 1580429 ;0.48;;
0.001518390;0.01;  2389377; 1485757 ;0.62;;
