tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001569647;0.02;  9453932; 8757640 ;0.93;22.45;
0.001496606;0.03;  9775160; 7626544 ;0.78;50.00;
0.001473569;0.02;  8828656; 4121258 ;0.47;40.74;
0.001469721;0.01;  3245335; 1614471 ;0.50;;
